service	category_one	category_two	category_three	assigned	summaryn'14년 페루 찬차마요시 수도시설개선 사업	산업중소기업	무역및투자유치	무역 	330000000	0
이야기와 감동이 있는 문화청사 조성	일반공공행정	일반행정	일반행정지원 	0	0
인권감수성 향상을 위한 인권교육	일반공공행정	일반행정	일반행정지원 	343000000	1197049000
인권보호 및 증진활동 지원	일반공공행정	일반행정	일반행정지원 	200000000	1007000000
인권보호를 위한 시민참여배심원제 운영	일반공공행정	일반행정	일반행정지원 	11800000	50800000
인권인식 확산을 위한 인권조형물 설치	일반공공행정	일반행정	일반행정지원 	0	90775000
인권현장 체험프로그램 개발 운영	일반공공행정	일반행정	일반행정지원 	0	39300000
인력운영비	일반공공행정	일반행정	일반행정지원 	3703381000	19001825000
인력운영비	일반공공행정	일반행정	일반행정지원 	10024524000	50585714000
인력운영비	일반공공행정	일반행정	일반행정지원 	11520387000	58222068000
인력운영비	일반공공행정	일반행정	일반행정지원 	1733839000	8695511000
인력운영비	일반공공행정	일반행정	일반행정지원 	2088781000	10818101000
인력운영비	일반공공행정	일반행정	일반행정지원 	155940982000	773305076000
인력운영비	일반공공행정	일반행정	일반행정지원 	11085755000	56763897000
인력운영비	일반공공행정	일반행정	일반행정지원 	15768381000	80240354000
인력운영비	일반공공행정	일반행정	일반행정지원 	8015095000	41002286000
인력운영비(도시철도)	일반공공행정	일반행정	일반행정지원 	10763353000	55398023000
인력운영비(시간제 계약직)	일반공공행정	일반행정	일반행정지원 	9049722000	45960839000
인력운영비(식의약 안전감시 및 대응)	일반공공행정	일반행정	일반행정지원 	310010000	1181108000
인력운영비(통합연금부담금)	일반공공행정	일반행정	일반행정지원 	162877938000	815650709000
인력운영비(통합편성)	일반공공행정	일반행정	일반행정지원 	927451635000	4768066959000
인사전산시스템 운영	일반공공행정	일반행정	일반행정지원 	66255000	323953000
인재원청사 보수·보강	일반공공행정	일반행정	일반행정지원 	165000000	930000000
인재원청사 유지관리	일반공공행정	일반행정	일반행정지원 	968851000	4927172000
인적자원개발(HRD) 역량강화프로그램 운영	일반공공행정	일반행정	일반행정지원 	24148000	125740000
인터넷언론사 활용 시정안내	일반공공행정	일반행정	일반행정지원 	163500000	883500000
일반여권발급업무대행	일반공공행정	일반행정	일반행정지원 	865134000	4383024000
자동차세체납차량 번호판 영치업무지원	일반공공행정	일반행정	일반행정지원 	5414911000	26609618000
자료유출방지시스템 확대 구축	일반공공행정	일반행정	일반행정지원 	50000000	50000000
자원봉사센터 민관파트너쉽 구축	일반공공행정	일반행정	일반행정지원 	3169736000	15802759000
자율적 내부통제 시스템 운영	일반공공행정	일반행정	일반행정지원 	628392000	2513568000
자율적인 공직기강확립 유도	일반공공행정	일반행정	일반행정지원 	26000000	132000000
자치구 소식지 통한 시정 정보 제공	일반공공행정	일반행정	일반행정지원 	0	206295000
자치구 인센티브 지원사업	일반공공행정	일반행정	일반행정지원 	8000000000	40000000000
자치구CCTV 통합관제센터 구축지원	일반공공행정	일반행정	일반행정지원 	577000000	2802000000
자치회관 운영비 지원 및 활성화	일반공공행정	일반행정	일반행정지원 	1617800000	8089000000
장기국외훈련	일반공공행정	일반행정	일반행정지원 	3736240000	18740017000
재정사업자문단 구성 운영	일반공공행정	일반행정	일반행정지원 	21000000	105800000
재정시스템 운영 및 유지보수 용역	일반공공행정	일반행정	일반행정지원 	275966000	1402178000
재정통계 분석관리	일반공공행정	일반행정	일반행정지원 	500000000	2000000000
재정투융자기금 예수금상환	일반공공행정	일반행정	일반행정지원 	104104200000	0
재직자 교육과정 운영	일반공공행정	일반행정	일반행정지원 	1582652000	8175649000
전자계약 나라장터 이용수수료 납부	일반공공행정	일반행정	일반행정지원 	40500000	202500000
전자문서 로그분석시스템 구축	일반공공행정	일반행정	일반행정지원 	0	174000000
정년 · 명예퇴직자 격려	일반공공행정	일반행정	일반행정지원 	432754000	2032974000
정보격차해소 및 정보화역기능 예방	일반공공행정	일반행정	일반행정지원 	1154306000	5465168000
정보격차해소 및 정보화역기능예방	일반공공행정	일반행정	일반행정지원 	0	0
정보공개제도 운영·관리	일반공공행정	일반행정	일반행정지원 	85080000	451320000
정보기술아키텍처(EA) 운영 및 유지관리	일반공공행정	일반행정	일반행정지원 	182879000	1001707000
정보보호시스템 보강	일반공공행정	일반행정	일반행정지원 	81000000	667656000
정보서비스 종합관리시스템 구축	일반공공행정	일반행정	일반행정지원 	0	0
정보소통광장 홈페이지 유지관리 및 기능 보완	일반공공행정	일반행정	일반행정지원 	397789000	2638480000
정보시스템 유지보수	일반공공행정	일반행정	일반행정지원 	4231263000	21477263000
정보자원 인프라 구축	일반공공행정	일반행정	일반행정지원 	499658000	4890978000
정보취약계층 사랑의 PC 보급	일반공공행정	일반행정	일반행정지원 	394000000	1963200000
정보통신시설 유지보수	일반공공행정	일반행정	일반행정지원 	852597000	4390549000
정보통신시스템 보강	일반공공행정	일반행정	일반행정지원 	244753000	1255012000
정보화사업 통합관리 및 감리	일반공공행정	일반행정	일반행정지원 	398572000	1736627000
정보화전략위원회 운영	일반공공행정	일반행정	일반행정지원 	7250000	37160000
정책·의사 결정용 기본정보 구축	일반공공행정	일반행정	일반행정지원 	0	0
정책결정지원시스템 구축	일반공공행정	일반행정	일반행정지원 	177000000	177000000
제6회 전국동시지방선거 관리	일반공공행정	일반행정	일반행정지원 	40821106000	73447699000
조사(점검) 수행 및 행동강령 운영	일반공공행정	일반행정	일반행정지원 	62360000	342640000
종합민원관리시스템 운영	일반공공행정	일반행정	일반행정지원 	177328000	892763000
주민 공동체 활동 지원	일반공공행정	일반행정	일반행정지원 	2744104000	8533109000
주민 주도형 마을계획 수립지원	일반공공행정	일반행정	일반행정지원 	0	382000000
주민제안 마을공동체 사업지원	일반공공행정	일반행정	일반행정지원 	0	0
주민제안사업 현장조사	일반공공행정	일반행정	일반행정지원 	0	192000000
주민참여예산제 운영	일반공공행정	일반행정	일반행정지원 	168520000	950120000
주요 시정행사 지원	일반공공행정	일반행정	일반행정지원 	170000000	847116000
주요 시책사업 추진	일반공공행정	일반행정	일반행정지원 	103000000	591400000
지능형 악성코드공격 대응시스템 확충	일반공공행정	일반행정	일반행정지원 	517334000	517334000
지능형도시정보시스템 개선 및 자료업데이트	일반공공행정	일반행정	일반행정지원 	70507000	482135000
지방세고지서 인쇄통합관리	일반공공행정	일반행정	일반행정지원 	854341000	4321705000
지방세심의위원회 운영	일반공공행정	일반행정	일반행정지원 	105300000	527795000
지방세제분야 학술연구용역	일반공공행정	일반행정	일반행정지원 	0	0
지방소득세 소득분 특별징수 납세조합 보조	일반공공행정	일반행정	일반행정지원 	334000000	1642494000
지방자치단체 협의체등 지원	일반공공행정	일반행정	일반행정지원 	895000000	3958000000
지방재정관리시스템 운영	일반공공행정	일반행정	일반행정지원 	72997000	312193000
지속가능발전위원회 운영	일반공공행정	일반행정	일반행정지원 	54000000	54000000
지식공유시스템 운영 및 유지보수	일반공공행정	일반행정	일반행정지원 	98724000	725077000
지역상생발전기금출연	일반공공행정	일반행정	일반행정지원 	141700000000	712760000000
지역생활권 발전협의체 지원	일반공공행정	일반행정	일반행정지원 	116000000	664000000
지자체 합동평가 우수 자치구 재정인센티브 지원	일반공공행정	일반행정	일반행정지원 	460000000	2520000000
지하시설물 통합정보시스템 개선사업	일반공공행정	일반행정	일반행정지원 	0	0
직무발명 보상제도 운영	일반공공행정	일반행정	일반행정지원 	160879000	888529000
직원 건강관리프로그램 운영	일반공공행정	일반행정	일반행정지원 	794964000	3466064000
직원 격려 프로그램 운영	일반공공행정	일반행정	일반행정지원 	277875000	1387335000
직원 근무환경 개선사업 추진	일반공공행정	일반행정	일반행정지원 	409021000	2034224000
직원 후생복지 지원	일반공공행정	일반행정	일반행정지원 	1544925000	7726100000
직장교육활성화	일반공공행정	일반행정	일반행정지원 	890700000	3636700000
직장보육시설 운영	일반공공행정	일반행정	일반행정지원 	198907000	1009068000
책임운영기관제도 운영	일반공공행정	일반행정	일반행정지원 	89696000	412540000
첨단도시 은평 u-City 시설물 보조금 지원	일반공공행정	일반행정	일반행정지원 	540000000	2160000000
청도문서고 운영	일반공공행정	일반행정	일반행정지원 	79146000	422173000
청렴도 평가 및 청렴시책 평가·시상	일반공공행정	일반행정	일반행정지원 	46000000	235000000
청렴의식 향상 및 청렴문화 확산	일반공공행정	일반행정	일반행정지원 	58300000	351700000
청사 녹지대 및 수목관리	일반공공행정	일반행정	일반행정지원 	498187000	2453823000
청소년 역사문화교류사업	일반공공행정	일반행정	일반행정지원 	284300000	0
체납징수기법 공유 시-구 합동워크숍	일반공공행정	일반행정	일반행정지원 	13000000	65000000
초고속 인터넷서비스 지원	일반공공행정	일반행정	일반행정지원 	442296000	2344071000
초고속정보통신망 안정적 운영	일반공공행정	일반행정	일반행정지원 	958551000	4910341000
출산휴가 등 대체인력 지원	일반공공행정	일반행정	일반행정지원 	430900000	1984000000
출입기자실 운영	일반공공행정	일반행정	일반행정지원 	103800000	529000000
취득세 감면분 정부보전	일반공공행정	일반행정	일반행정지원 	0	0
커뮤니티 공간 운영지원	일반공공행정	일반행정	일반행정지원 	1513200000	6802800000
컴퓨터 바이러스 대응 강화	일반공공행정	일반행정	일반행정지원 	309922000	1556567000
타 시도 공무원 서울시정 연수	일반공공행정	일반행정	일반행정지원 	0	0
타지방자치단체 재해·재난구호지원	일반공공행정	일반행정	일반행정지원 	1000000000	0
통계연보발간 및 통계서비스	일반공공행정	일반행정	일반행정지원 	20424000	102120000
통계정보시스템 유지관리	일반공공행정	일반행정	일반행정지원 	88320000	433408000
통합공간정보시스템(SDW) 성능 개선 사업	일반공공행정	일반행정	일반행정지원 	129377000	695908000
통합관리시스템 유지보수	일반공공행정	일반행정	일반행정지원 	131827000	0
통합민원 처리 및 열린민원실 운영	일반공공행정	일반행정	일반행정지원 	22786000	118214000
통합예약시스템 유지관리 및 운영	일반공공행정	일반행정	일반행정지원 	0	0
통합정보보호시스템 유지보수	일반공공행정	일반행정	일반행정지원 	503248000	2502051000
퇴직 후 인생설계 교육	일반공공행정	일반행정	일반행정지원 	1772824000	7467856000
퇴직공무원 활용 시정모니터링	일반공공행정	일반행정	일반행정지원 	51000000	261202000
투자출연기관, 보조금 지원단체 등 감사활동 강화 및 윤리경영 지원	일반공공행정	일반행정	일반행정지원 	53720000	281550000
파견공무원을 위한 주택보조비 지원	일반공공행정	일반행정	일반행정지원 	100800000	403200000
폐교활용 가족자연체험시설 설치	일반공공행정	일반행정	일반행정지원 	350000000	0
프론트오피스 시스템 보강	일반공공행정	일반행정	일반행정지원 	210280000	1184630000
하도급 개선협의회 운영	일반공공행정	일반행정	일반행정지원 	6600000	6600000
하도급 개선협의회 운영	일반공공행정	일반행정	일반행정지원 	0	34800000
학술용역사업 심의회의 운영	일반공공행정	일반행정	일반행정지원 	44250000	244200000
학습조직 운영 및 독서모임 활성화 지원	일반공공행정	일반행정	일반행정지원 	214840000	732990000
한강공원 문화장터 운영	일반공공행정	일반행정	일반행정지원 	0	0
한강공원 문화장터 운영	일반공공행정	일반행정	일반행정지원 	54400000	0
한국지방세연구원 법정출연금	일반공공행정	일반행정	일반행정지원 	1975228000	7430694000
한국지역정보개발원 분담금 납부	일반공공행정	일반행정	일반행정지원 	320000000	1590000000
한전인입 가공선로 지중화사업	일반공공행정	일반행정	일반행정지원 	0	350000000
해외미디어 취재지원	일반공공행정	일반행정	일반행정지원 	200000000	1040000000
행정 데이터 통합 및 열린데이터 광장 확장	일반공공행정	일반행정	일반행정지원 	1654218000	7144548000
행정서비스 시민 평가	일반공공행정	일반행정	일반행정지원 	498300000	2561900000
행정수요 대비 공유재산 확보	일반공공행정	일반행정	일반행정지원 	89455000000	491088000000
행정심판 위원회 운영	일반공공행정	일반행정	일반행정지원 	119100000	621180000
행정업무 지도 제작을 위한 GIS클라우드 서비스 구축	일반공공행정	일반행정	일반행정지원 	0	440000000
행정정보통신망 운영 지원	일반공공행정	일반행정	일반행정지원 	723868000	3724310000
행정포털 운영 및 유지보수	일반공공행정	일반행정	일반행정지원 	338236000	1643870000
현장중심의 의견수렴 및 환류	일반공공행정	일반행정	일반행정지원 	123176000	689704000
협력과 소통을 통한 Smart-서울포럼 활성화	일반공공행정	일반행정	일반행정지원 	18700000	126950000
효율적인 기금관리 지원(국내협력계정)	일반공공행정	일반행정	일반행정지원 	0	0
효율적인 기금관리 지원(도로굴착복구기금)	일반공공행정	일반행정	일반행정지원 	0	0
후생복지 포털사이트 구축	일반공공행정	일반행정	일반행정지원 	0	0
희망서울 생활지표 공개 및 활용	일반공공행정	일반행정	일반행정지원 	51231000	274115000
희망서울 재능나눔	일반공공행정	일반행정	일반행정지원 	15000000	80000000
희망서울시정운영위원회 운영	일반공공행정	일반행정	일반행정지원 	0	56100000
1종 도로기전시설물 공공요금 관리	수송및교통	도로	도로관리 	0	2150000000
1종 도로기전시설물 일상유지보수	수송및교통	도로	도로관리 	0	1000000000
1종 터널 및 지하차도 재방송설비 유지보수	수송및교통	도로	도로관리 	0	48000000
1종터널 및 지하차도 세척	수송및교통	도로	도로관리 	0	848000000
2014 도로관리시스템  DB갱신사업	수송및교통	도로	도로관리 	163000000	890000000
2014 스마트 제설현장관리시스템 확대개발	수송및교통	도로	도로관리 	0	0
2종 도로기전시설물 공공요금 및 일상유지보수	수송및교통	도로	도로관리 	0	5007402000
2종 터널 및 지하차도 재방송설비 유지보수	수송및교통	도로	도로관리 	0	165000000
G-밸리 주변 및 진흥로 등 도로선형 개선 기본계획 수립	수송및교통	도로	도로관리 	0	0
KTX수서역 등 기반시설 입지에 따른 도로개선 대책 검토 용역	수송및교통	도로	도로관리 	500000000	500000000
「전통시장활성화」 가로환경(진입로) 개선 사업(강북구, 주민참여)	수송및교통	도로	도로관리 	0	1500000000
가공배전선 등 지중화 사업 추진	수송및교통	도로	도로관리 	2541000000	11791000000
가로공원길 보행환경 개선 및 문화의 거리 조성(강서구, 주민참여)	수송및교통	도로	도로관리 	0	2520000000
가로등 원격제어시스템 구축	수송및교통	도로	도로관리 	200000000	200000000
가로등 통제소 운영	수송및교통	도로	도로관리 	60000000	360000000
가리봉철도고가 보수공사	수송및교통	도로	도로관리 	0	0
가리봉철도고가차도 보수공사	수송및교통	도로	도로관리 	350000000	350000000
가마산길 도로확장사업	수송및교통	도로	도로관리 	0	1900000000
가마산지하차도 보수공사	수송및교통	도로	도로관리 	0	0
가양대교 보수공사	수송및교통	도로	도로관리 	3000000000	5000000000
가파른 위험 골목길 안전바 설치(급경사 계단 정비, 관악구, 주민참여)	수송및교통	도로	도로관리 	50000000	50000000
감독위탁 공사관리	수송및교통	도로	도로관리 	9140000000	45435000000
감일~초이간 광역도로 건설	수송및교통	도로	도로관리 	0	3000000000
강교용접결함부재 보수공사	수송및교통	도로	도로관리 	0	800000000
강남순환도시고속도로건설	수송및교통	도로	도로관리 	160450000000	661708000000
강남터미널고가 보수공사	수송및교통	도로	도로관리 	1700000000	2316000000
강변북로 도로사면 보수보강(자양동 853-3~645-5)	수송및교통	도로	도로관리 	0	1000000000
강변북로 등기구 개량공사	수송및교통	도로	도로관리 	0	0
강변북로 사면 보수보강공사(자양동853-3~645-5)	수송및교통	도로	도로관리 	1800000000	1800000000
강변북로(성산대교~반포대교)확장(교통개선분담금 계정)	수송및교통	도로	도로관리 	0	0
강선보강교량 유지관리 방안 연구	수송및교통	도로	도로관리 	300000000	300000000
개봉고가 보수공사	수송및교통	도로	도로관리 	1500000000	2450000000
개봉고가차도 보수공사	수송및교통	도로	도로관리 	0	0
개봉철도 고가차도 보수공사	수송및교통	도로	도로관리 	0	0
거리가게 노상적치물 계도 및 예방	수송및교통	도로	도로관리 	723460000	4304663000
건설 기술심의회 운영	수송및교통	도로	도로관리 	364030000	1815109000
건설공사장 안전점검	수송및교통	도로	도로관리 	47000000	235000000
건설공사장 풍수해 및 제설 대책	수송및교통	도로	도로관리 	22493000	117465000
건설기술 향상교육 및 기술정보제공	수송및교통	도로	도로관리 	43030000	216150000
건설업관리 및 건설정보 제공	수송및교통	도로	도로관리 	19000000	95000000
건설자재 품질시험	수송및교통	도로	도로관리 	226630000	1138230000
건설장비 대폐차 및 유지관리	수송및교통	도로	도로관리 	1216000000	6624000000
걷고 싶은 행복한 도로(노후 포장도로 정비, 마포구, 주민참여)	수송및교통	도로	도로관리 	30000000	30000000
걷기편한 행복거리 만들기 보도 유지관리	수송및교통	도로	도로관리 	6000000000	30000000000
겸재교 건설	수송및교통	도로	도로관리 	8000000000	47000000000
경부고속도로 및 올림픽대로 상 7개시설물 포장개량공사	수송및교통	도로	도로관리 	675000000	1350000000
경사가 가파른 신사동 고개 도로 열선 설치(급경사도로 열선 설치, 은평구, 주민참여)	수송및교통	도로	도로관리 	320000000	320000000
경사로에 인도가 필요해요! 안전한 통행로 만들기(경사로 인도 설치, 성동구, 주민참여)	수송및교통	도로	도로관리 	20000000	20000000
경인로~신도림동387간 도로개설	수송및교통	도로	도로관리 	0	0
계단오르기 힘들어요! 건강한 계단으로 만들어주세요(한성대주변 계단 정비, 성북구, 주민참여)	수송및교통	도로	도로관리 	800000000	800000000
계단폭과 높이가 일정치 않아 위험한 계단정비(노후계단 정비, 관악구 은천로, 주민참여)	수송및교통	도로	도로관리 	10000000	10000000
고가차도 및 주변 정비	수송및교통	도로	도로관리 	0	0
고가차도 철거에 따른 교통운영개선방안수립 기본계획 용역	수송및교통	도로	도로관리 	0	0
고척교 확장	수송및교통	도로	도로관리 	7300000000	15300000000
공공건축물안전자문단 운영	수송및교통	도로	도로관리 	10000000	68900000
공동구 관리	수송및교통	도로	도로관리 	7829000000	38852000000
공동구 설치 타당성 조사 및 기본계획 운영	수송및교통	도로	도로관리 	0	400000000
공사장 안전관리 대책 추진	수송및교통	도로	도로관리 	3290000000	3290000000
공항입구지하차도 보수 및 포장공사	수송및교통	도로	도로관리 	200000000	200000000
관악은천길 도로확장	수송및교통	도로	도로관리 	0	500000000
광명고가도로 내진보강공사	수송및교통	도로	도로관리 	0	600000000
광역도로사업 국고반환금	수송및교통	도로	도로관리 	2220000000	3198000000
광진교 보수공사	수송및교통	도로	도로관리 	0	0
교량 안전관리 학술심포지엄 행사개최	수송및교통	도로	도로관리 	0	0
교량시설물 관리 시설부대비	수송및교통	도로	도로관리 	0	17000000
교량시설물 품질향상 및 유지관리	수송및교통	도로	도로관리 	0	48561000
구룡터널 외 2개소 노후방재설비 보완공사	수송및교통	도로	도로관리 	1847000000	1847000000
구룡터널외5개소 방재설비 보완공사	수송및교통	도로	도로관리 	0	2170000000
구불구불 사근동 골목길! 계단정비와 핸드레일 설치(노후계단 및 경사로 정비, 성동구 사근동, 주민참여)	수송및교통	도로	도로관리 	50000000	50000000
구일고가차도 보수공사	수송및교통	도로	도로관리 	0	0
구천면길 확장(천일초교사거리~명일역간)	수송및교통	도로	도로관리 	0	0
금천교 보수공사	수송및교통	도로	도로관리 	1000000000	1000000000
금천교 보수공사	수송및교통	도로	도로관리 	0	0
금천구 금하로 구조개선	수송및교통	도로	도로관리 	0	0
급경사 이면도로 계단설치(성북구, 주민참여)	수송및교통	도로	도로관리 	0	200000000
기금관리비	수송및교통	도로	도로관리 	25000000	0
기금관리비	수송및교통	도로	도로관리 	3000000	0
기금관리비	수송및교통	도로	도로관리 	2000000	0
기금관리비	수송및교통	도로	도로관리 	1000000000	0
기금관리비	수송및교통	도로	도로관리 	4000000	0
기금관리비	수송및교통	도로	도로관리 	6000000	0
기금관리비	수송및교통	도로	도로관리 	1000000	0
기금관리비	수송및교통	도로	도로관리 	5000000	0
기금관리비	수송및교통	도로	도로관리 	5000000	0
기금관리비	수송및교통	도로	도로관리 	20000000	0
기술용역 자체설계를 위한 설계도면 작성 지원	수송및교통	도로	도로관리 	100000000	600000000
기후변화 대비 친환경적 도로공간 활용방안 수립	수송및교통	도로	도로관리 	0	220338000
나도 장애인과 보행약자 지하철을 타고싶어요(한신아파트 앞 보도육교 엘리베이터 설치, 금천구, 주민참여)	수송및교통	도로	도로관리 	400000000	400000000
난우초등학교(관악구)~난곡동617-3 통학로 확보(주민참여)	수송및교통	도로	도로관리 	0	180000000
낡고 위험한 계단을 학교가기 즐거운 계단으로 고쳐주세요(노후계단 정비, 구로구 고척동, 주민참여)	수송및교통	도로	도로관리 	50000000	50000000
남부도로사업소 청사신축	수송및교통	도로	도로관리 	0	1000000000
남부순환로 ~오정대로 삼거리간 도로개설(교통개선분담금 계정)	수송및교통	도로	도로관리 	21935000000	47498000000
남부순환로(개봉역주변) 구조 개선	수송및교통	도로	도로관리 	5592000000	16592000000
남부순환로~개봉2동간 평탄화	수송및교통	도로	도로관리 	0	0
남부순환로~부천시계간 도로개설(광역도로사업)	수송및교통	도로	도로관리 	0	15000000
남산1호터널 외 5개소 노후방재설비 보완공사	수송및교통	도로	도로관리 	1898000000	1898000000
남산2호터널 환경개선공사	수송및교통	도로	도로관리 	0	0
남산3호터널 용산측 옹벽보강공사	수송및교통	도로	도로관리 	0	0
남산자락 보행환경 개선(중구, 주민참여)	수송및교통	도로	도로관리 	0	250000000
남산터널 노후방재시설 개량공사	수송및교통	도로	도로관리 	0	2120000000
내곡터널외 1개소 유지관리	수송및교통	도로	도로관리 	555630000	2944520000
내부순환로 교면포장 개량공사	수송및교통	도로	도로관리 	3000000000	15000000000
내부순환로 내진보강	수송및교통	도로	도로관리 	2000000000	2000000000
내부순환로 소음감소기 정비	수송및교통	도로	도로관리 	0	950000000
노들길 지하차도 보수공사	수송및교통	도로	도로관리 	0	649000000
노량교 슬래브(난간하부) 보수공사	수송및교통	도로	도로관리 	1060000000	1060000000
노량진배수지 도로구조 개선사업	수송및교통	도로	도로관리 	400000000	500000000
노후 도로조명 개선 사업	수송및교통	도로	도로관리 	7696000000	39879000000
노후도로 정비(광진구, 주민참여)	수송및교통	도로	도로관리 	0	500000000
노후된 포장도로를 정비하여 안전사고 예방 및 주민불편 해소(노후 포장도로 정비,광진구, 주민참여)	수송및교통	도로	도로관리 	164000000	164000000
노후포장도로 정비공사	수송및교통	도로	도로관리 	52397000000	259185000000
녹번천 복개외 1개소 보수공사	수송및교통	도로	도로관리 	0	900000000
능동로 구조개선	수송및교통	도로	도로관리 	0	1900000000
대규모 개발사업 주변 도로정비 기본계획 수립	수송및교통	도로	도로관리 	0	0
대방지하차도 보수공사	수송및교통	도로	도로관리 	0	0
대방지하차도 확장	수송및교통	도로	도로관리 	0	200000000
덕송~상계간 도로개설	수송및교통	도로	도로관리 	12813000000	15369000000
도로 및 도로시설물 손해보험 가입	수송및교통	도로	도로관리 	1552000000	7760000000
도로 손상부분 긴급 복구공사	수송및교통	도로	도로관리 	0	0
도로건설 사업 시설부대비(일반회계)	수송및교통	도로	도로관리 	0	10000000
도로건설사업 시설부대비(도시개발특별회계)	수송및교통	도로	도로관리 	300000000	1500000000
도로계획 전문가 포럼운영 및 관리업무 지원	수송및교통	도로	도로관리 	16500000	85700000
도로관리 시설부대비	수송및교통	도로	도로관리 	80000000	560000000
도로굴착복구공사	수송및교통	도로	도로관리 	17929900000	0
도로굴착복구공사 품질 및 복구비 현실화를 위한 조사연구	수송및교통	도로	도로관리 	500000000	0
도로굴착복구시스템 유지운영	수송및교통	도로	도로관리 	137610000	0
도로기전시설물 공공요금 관리	수송및교통	도로	도로관리 	5627885000	23544965000
도로기전시설물 일상유지보수	수송및교통	도로	도로관리 	2386090000	4972090000
도로부속시설물 일상 유지관리	수송및교통	도로	도로관리 	2000000000	9993400000
도로부지 실태조사	수송및교통	도로	도로관리 	100000000	500000000
도로부지(행정재산) 실태조사	수송및교통	도로	도로관리 	10000000	60000000
도로사면 붕괴 예방을 위한 보수.보강	수송및교통	도로	도로관리 	2900000000	15387000000
도로사업소 사무환경개선	수송및교통	도로	도로관리 	1864907000	9262903000
도로사업소 청사 신축	수송및교통	도로	도로관리 	0	2779000000
도로사용료 징수 포상	수송및교통	도로	도로관리 	80000000	400000000
도로사용료 징수교부금	수송및교통	도로	도로관리 	34855111000	172060037000
도로시설(교량관리) 일상유지보수	수송및교통	도로	도로관리 	0	0
도로시설물 내진성능 개선	수송및교통	도로	도로관리 	0	0
도로시설물 내진성능 개선	수송및교통	도로	도로관리 	0	10458000000
도로시설물 내진성능 평가용역	수송및교통	도로	도로관리 	0	800000000
도로시설물 안전관리 기본계획 용역	수송및교통	도로	도로관리 	0	0
도로시설물 안전자문단 운영	수송및교통	도로	도로관리 	100000000	550000000
도로시설물 일상유지 보수공사	수송및교통	도로	도로관리 	0	5830000000
도로시설물(교량) 일상유지보수	수송및교통	도로	도로관리 	6452000000	44856000000
도로시설물(교량)내진성능개선	수송및교통	도로	도로관리 	0	5143000000
도로시설물(교량)안전점검 및 진단	수송및교통	도로	도로관리 	0	4783000000
도로시설물(자치구 위탁관리) 긴급보수	수송및교통	도로	도로관리 	1500000000	3500000000
도로시설물(터널,복개,지하차도) 일상유지보수	수송및교통	도로	도로관리 	6067000000	27268000000
도로유지 일상관리	수송및교통	도로	도로관리 	55000000	275000000
도로점용관리시스템 유지보수 사업	수송및교통	도로	도로관리 	67673000	335311000
도로정보 정보전략계획(ISP) 수립	수송및교통	도로	도로관리 	0	139000000
도로정보화시스템 유지운영	수송및교통	도로	도로관리 	116474000	582039000
도로조명 스마트디밍 정밀제어 시스템 설치	수송및교통	도로	도로관리 	1687000000	1687000000
도로편입 미불보상	수송및교통	도로	도로관리 	4114800000	28114800000
도림교 확장	수송및교통	도로	도로관리 	400000000	400000000
도림교 확장(교통개선분담금 계정)	수송및교통	도로	도로관리 	0	0
도림로 확장	수송및교통	도로	도로관리 	4500000000	25400000000
도림천 3복개구간 보수공사	수송및교통	도로	도로관리 	0	0
도림천 4복개외 2개소(도림천4,좌안) 보수공사	수송및교통	도로	도로관리 	0	890000000
도림천 고가도로 보수공사	수송및교통	도로	도로관리 	0	0
도림천고가 내진성능 보강공사	수송및교통	도로	도로관리 	2000000000	4000000000
도림천좌안 복개 포장정비공사	수송및교통	도로	도로관리 	0	1200000000
도봉교 보도정비공사	수송및교통	도로	도로관리 	0	500000000
도시고속도로 연결램프 추가설치	수송및교통	도로	도로관리 	4500000000	13900000000
독산로 도로개선(가각 정리)	수송및교통	도로	도로관리 	0	1500000000
동부간선도로 가로등 개량공사	수송및교통	도로	도로관리 	0	820000000
동부간선도로 확장(월계1교~녹천교)	수송및교통	도로	도로관리 	10000000000	50000000000
동부간선도로(녹천교~의정부시계)확장(교통개선분담금 계정)	수송및교통	도로	도로관리 	8028000000	36713000000
동부간선도로(녹천교∼의정부시계)  확장	수송및교통	도로	도로관리 	40971620000	129544620000
동부간선도로(월계1교~녹천교) 확장(교통개선분담금 계정)	수송및교통	도로	도로관리 	1500000000	5000000000
동부도로사업소 청사신축	수송및교통	도로	도로관리 	0	0
동작대교 보수공사	수송및교통	도로	도로관리 	3500000000	19000000000
동호대교 기초구조물(우물통) 보수공사	수송및교통	도로	도로관리 	2000000000	5683000000
동호대교 기초구조물(우물통) 보수공사	수송및교통	도로	도로관리 	0	0
동호대교 보수공사	수송및교통	도로	도로관리 	1000000000	2230000000
두모교 보수보강	수송및교통	도로	도로관리 	800000000	1427000000
두무개다리 고가도로 보수공사	수송및교통	도로	도로관리 	0	0
두무개다리 보수공사	수송및교통	도로	도로관리 	505000000	505000000
디지털3단지~두산길간 지하차도 건설	수송및교통	도로	도로관리 	4700000000	4700000000
디지털3단지~두산길간 지하차도 건설	수송및교통	도로	도로관리 	0	3206000000
마들지하차도 외 3개소 보수 및 포장개량공사	수송및교통	도로	도로관리 	1500000000	2300000000
마장지하차도 도로구조개선	수송및교통	도로	도로관리 	0	5270000000
마포~은평 연결 지하통로(주민참여)	수송및교통	도로	도로관리 	0	400000000
망우리고개 연결 다리 조성	수송및교통	도로	도로관리 	0	0
