service	category_one	category_two	category_three	assigned	summary
기본경비	일반공공행정	일반행정	일반행정지원 	20973608000	106094479000
기본경비	일반공공행정	일반행정	일반행정지원 	70064000	312414000
기본경비	일반공공행정	일반행정	일반행정지원 	240590000	1150340000
기본경비	일반공공행정	일반행정	일반행정지원 	110506000	436033000
기본경비	일반공공행정	일반행정	일반행정지원 	44938000	190370000
기본경비	일반공공행정	일반행정	일반행정지원 	1167213000	5285166000
기본경비	일반공공행정	일반행정	일반행정지원 	163307000	800063000
기본경비	일반공공행정	일반행정	일반행정지원 	50192000	211050000
기본경비	일반공공행정	일반행정	일반행정지원 	1828733000	8677501000
기본경비	일반공공행정	일반행정	일반행정지원 	48066000	202724000
기본경비	일반공공행정	일반행정	일반행정지원 	1121672000	5185700000
기본경비	일반공공행정	일반행정	일반행정지원 	460506000	1664290000
기본경비	일반공공행정	일반행정	일반행정지원 	93602000	403042000
기본경비	일반공공행정	일반행정	일반행정지원 	39492000	151984000
기본경비	일반공공행정	일반행정	일반행정지원 	24574000	91770000
기본경비	일반공공행정	일반행정	일반행정지원 	1853837000	7940376000
기본경비	일반공공행정	일반행정	일반행정지원 	731112000	3027241000
기본경비	일반공공행정	일반행정	일반행정지원 	1080059000	4970869000
기본경비	일반공공행정	일반행정	일반행정지원 	550470000	1355220000
기본경비	일반공공행정	일반행정	일반행정지원 	28514000	82001000
기본경비	일반공공행정	일반행정	일반행정지원 	54272000	226630000
기본경비	일반공공행정	일반행정	일반행정지원 	1284931000	6214580000
기본경비	일반공공행정	일반행정	일반행정지원 	460927000	2049651000
기본경비	일반공공행정	일반행정	일반행정지원 	53488000	159122000
기본경비	일반공공행정	일반행정	일반행정지원 	86293000	486575000
기본경비	일반공공행정	일반행정	일반행정지원 	58812000	52454000
기본경비	일반공공행정	일반행정	일반행정지원 	58595000	256905000
기본경비	일반공공행정	일반행정	일반행정지원 	38233000	30353000
기본경비	일반공공행정	일반행정	일반행정지원 	345014000	1534110000
기본경비	일반공공행정	일반행정	일반행정지원 	54810000	178112000
기본경비	일반공공행정	일반행정	일반행정지원 	210512000	908988000
기본경비	일반공공행정	일반행정	일반행정지원 	66278000	1143580000
기본경비	일반공공행정	일반행정	일반행정지원 	433943000	1583797000
기본경비	일반공공행정	일반행정	일반행정지원 	102280000	504680000
기본경비	일반공공행정	일반행정	일반행정지원 	57096000	262494000
기본경비	일반공공행정	일반행정	일반행정지원 	65810000	294326000
기본경비	일반공공행정	일반행정	일반행정지원 	213926000	943443000
기본경비	일반공공행정	일반행정	일반행정지원 	53880000	246456000
기본경비	일반공공행정	일반행정	일반행정지원 	129098000	633206000
기본경비	일반공공행정	일반행정	일반행정지원 	911814000	4139620000
기본경비	일반공공행정	일반행정	일반행정지원 	0	49200000
기본경비	일반공공행정	일반행정	일반행정지원 	620855000	2841274000
기본경비	일반공공행정	일반행정	일반행정지원 	48872000	692708000
기본경비	일반공공행정	일반행정	일반행정지원 	48494000	199742000
기본경비	일반공공행정	일반행정	일반행정지원 	943606000	912792000
기본경비	일반공공행정	일반행정	일반행정지원 	1242650000	1214707000
기본경비	일반공공행정	일반행정	일반행정지원 	44712000	127576000
기본경비	일반공공행정	일반행정	일반행정지원 	251520000	683470000
기본경비	일반공공행정	일반행정	일반행정지원 	130210000	30404000
기본경비	일반공공행정	일반행정	일반행정지원 	870756000	3698342000
기본경비	일반공공행정	일반행정	일반행정지원 	167635000	685673000
기본경비	일반공공행정	일반행정	일반행정지원 	150412000	691074000
기본경비	일반공공행정	일반행정	일반행정지원 	114380000	521578000
기본경비	일반공공행정	일반행정	일반행정지원 	1083743000	654256000
기본경비	일반공공행정	일반행정	일반행정지원 	2133392000	2626026000
기본경비	일반공공행정	일반행정	일반행정지원 	40656000	166124000
기본경비	일반공공행정	일반행정	일반행정지원 	29562000	114180000
기본경비	일반공공행정	일반행정	일반행정지원 	33473000	124449000
기본경비	일반공공행정	일반행정	일반행정지원 	25458000	78940000
기본경비	일반공공행정	일반행정	일반행정지원 	25994000	18624000
기본경비	일반공공행정	일반행정	일반행정지원 	68678000	313888000
기본경비	일반공공행정	일반행정	일반행정지원 	55118000	45118000
기본경비	일반공공행정	일반행정	일반행정지원 	0	40892000
기본경비	일반공공행정	일반행정	일반행정지원 	31010000	24284000
기본경비	일반공공행정	일반행정	일반행정지원 	31522000	97059000
기본경비	일반공공행정	일반행정	일반행정지원 	39498000	121010000
기본경비	일반공공행정	일반행정	일반행정지원 	24308000	45814000
기본경비	일반공공행정	일반행정	일반행정지원 	24311000	63659000
기본경비	일반공공행정	일반행정	일반행정지원 	0	73204000
기본경비	일반공공행정	일반행정	일반행정지원 	43458000	174650000
기본경비	일반공공행정	일반행정	일반행정지원 	0	45556000
기본경비	일반공공행정	일반행정	일반행정지원 	0	37720000
기본경비	일반공공행정	일반행정	일반행정지원 	0	11650000
기본경비	일반공공행정	일반행정	일반행정지원 	0	172476000
기본경비	일반공공행정	일반행정	일반행정지원 	55325000	35524000
기본경비	일반공공행정	일반행정	일반행정지원 	270325000	1414566000
기본경비	일반공공행정	일반행정	일반행정지원 	154018000	726979000
기본경비	일반공공행정	일반행정	일반행정지원 	51260000	220631000
기본경비	일반공공행정	일반행정	일반행정지원 	55234000	359644000
기본경비	일반공공행정	일반행정	일반행정지원 	483530000	975886000
기본경비	일반공공행정	일반행정	일반행정지원 	163724000	778820000
기본경비	일반공공행정	일반행정	일반행정지원 	6358953000	35525313000
기본경비	일반공공행정	일반행정	일반행정지원 	74379000	359037000
기본경비	일반공공행정	일반행정	일반행정지원 	106190000	646822000
기본경비	일반공공행정	일반행정	일반행정지원 	1914824000	8465318000
기본경비	일반공공행정	일반행정	일반행정지원 	37152000	29892000
기본경비	일반공공행정	일반행정	일반행정지원 	74572000	334792000
기본경비	일반공공행정	일반행정	일반행정지원 	35130000	144550000
기본경비	일반공공행정	일반행정	일반행정지원 	0	19240000
기본경비	일반공공행정	일반행정	일반행정지원 	0	12498000
기본경비	일반공공행정	일반행정	일반행정지원 	0	56351000
기본경비	일반공공행정	일반행정	일반행정지원 	0	78964000
기본경비	일반공공행정	일반행정	일반행정지원 	32032000	93990000
기본경비	일반공공행정	일반행정	일반행정지원 	0	134348000
기본경비	일반공공행정	일반행정	일반행정지원 	32670000	124682000
기본경비	일반공공행정	일반행정	일반행정지원 	20000000	115000000
기본경비	일반공공행정	일반행정	일반행정지원 	35588000	108189000
기본경비	일반공공행정	일반행정	일반행정지원 	43046000	141630000
기본경비	일반공공행정	일반행정	일반행정지원 	25354000	72414000
기본경비	일반공공행정	일반행정	일반행정지원 	0	48456000
기본경비	일반공공행정	일반행정	일반행정지원 	259704000	990767000
기본경비	일반공공행정	일반행정	일반행정지원 	22074000	69887000
기본경비	일반공공행정	일반행정	일반행정지원 	49558000	240370000
기본경비	일반공공행정	일반행정	일반행정지원 	177710000	865386000
기본경비	일반공공행정	일반행정	일반행정지원 	61670000	277676000
기본경비	일반공공행정	일반행정	일반행정지원 	86206000	299687000
기본경비	일반공공행정	일반행정	일반행정지원 	207654000	1021720000
기본경비	일반공공행정	일반행정	일반행정지원 	0	429770000
기본경비	일반공공행정	일반행정	일반행정지원 	75000000	0
기본경비	일반공공행정	일반행정	일반행정지원 	18000000	91000000
기본경비	일반공공행정	일반행정	일반행정지원 	25035000	7416000
기본경비	일반공공행정	일반행정	일반행정지원 	42924000	0
기본경비	일반공공행정	일반행정	일반행정지원 	55487000	0
기본경비	일반공공행정	일반행정	일반행정지원 	43276000	145114000
기본경비	일반공공행정	일반행정	일반행정지원 	30254000	23528000
기본경비	일반공공행정	일반행정	일반행정지원 	0	34520000
기본경비	일반공공행정	일반행정	일반행정지원 	71254000	247528000
기본경비(기후변화기금)	일반공공행정	일반행정	일반행정지원 	8000000	40000000
기본경비(대외협력기금 국제협력계정)	일반공공행정	일반행정	일반행정지원 	4000000	0
기본경비(도로사업소 6개소)	일반공공행정	일반행정	일반행정지원 	2017913000	7272596000
기본경비(도시개발)	일반공공행정	일반행정	일반행정지원 	15000000	75000000
기본경비(도시철도)	일반공공행정	일반행정	일반행정지원 	754506000	3346708000
기본경비(사회복기지금 노인복지계정)	일반공공행정	일반행정	일반행정지원 	5000000	20000000
기본경비(사회복지기금 장애인복지계정)	일반공공행정	일반행정	일반행정지원 	15000000	60000000
기본경비(식의약안전감시및대응)	일반공공행정	일반행정	일반행정지원 	38531000	72793000
기본경비(식품진흥기금)	일반공공행정	일반행정	일반행정지원 	10000000	0
기본경비(신용평가수수료등)	일반공공행정	일반행정	일반행정지원 	20000000	230000000
기본경비(재난관리기금)	일반공공행정	일반행정	일반행정지원 	4000000	24000000
기본경비(재정투융자기금)	일반공공행정	일반행정	일반행정지원 	10000000	40000000
기본경비(재촉)	일반공공행정	일반행정	일반행정지원 	38000000	190000000
기본경비(주특)	일반공공행정	일반행정	일반행정지원 	8736000	43972000
기본경비(중소기업육성기금)	일반공공행정	일반행정	일반행정지원 	967228000	5544568000
기본경비(집단에너지 특별회계)	일반공공행정	일반행정	일반행정지원 	3400000	19400000
기본경비(체육진흥기금)	일반공공행정	일반행정	일반행정지원 	6676000	0
기본경비(한강수질개선특별회계)	일반공공행정	일반행정	일반행정지원 	89617000	436085000
녹색 정보화 기반조성	일반공공행정	일반행정	일반행정지원 	88000000	88000000
농수산물직거래활성화사업(대회협력기금 국내협력계정)	일반공공행정	일반행정	일반행정지원 	950000000	4857380000
뉴미디어 매체전략 수립	일반공공행정	일반행정	일반행정지원 	0	26000000
뉴미디어용 콘텐츠 기획·제작 및 확산	일반공공행정	일반행정	일반행정지원 	415000000	2351204000
다산플라자 운영 및 민원서비스 수준향상	일반공공행정	일반행정	일반행정지원 	167010000	879916000
다양한 뉴미디어매체 활용 정보 제공	일반공공행정	일반행정	일반행정지원 	562000000	3198596000
단기국외훈련	일반공공행정	일반행정	일반행정지원 	982283000	5891435000
대규모 국·공유지 활용도 제고	일반공공행정	일반행정	일반행정지원 	0	13200000
대여학자금 부담금	일반공공행정	일반행정	일반행정지원 	8084506000	40172517000
대외협력기금(국내협력계정) 조성	일반공공행정	일반행정	일반행정지원 	0	0
대의회 지원	일반공공행정	일반행정	일반행정지원 	105000000	550020000
도로명주소 홍보 및 전산시스템 유지관리 등	일반공공행정	일반행정	일반행정지원 	1249356000	1811251000
도서실 운영	일반공공행정	일반행정	일반행정지원 	28800000	145740000
도시시설물 안전점검 강화	일반공공행정	일반행정	일반행정지원 	5300000	21200000
매력있는 신청사 건립	일반공공행정	일반행정	일반행정지원 	58331000000	121288000000
매력있는 신청사 건립	일반공공행정	일반행정	일반행정지원 	0	39030502000
메일시스템 인프라 증설	일반공공행정	일반행정	일반행정지원 	140000000	1058700000
모바일 GIS 서비스 도입	일반공공행정	일반행정	일반행정지원 	0	174000000
모바일 GIS 플랫폼 안정적 운영 및 서비스 확대 개발	일반공공행정	일반행정	일반행정지원 	0	1971667000
모바일 민원시스템 구축	일반공공행정	일반행정	일반행정지원 	0	706622000
모바일 안전시스템 구축	일반공공행정	일반행정	일반행정지원 	429029000	1829029000
모범납세자 지원	일반공공행정	일반행정	일반행정지원 	88000000	308250000
무료법률상담실 운영	일반공공행정	일반행정	일반행정지원 	163040000	877178000
문화, 스포츠 등을 활용한 서울마케팅	일반공공행정	일반행정	일반행정지원 	742000000	21254678000
물품구매 관리 효율화	일반공공행정	일반행정	일반행정지원 	434130000	2711188000
미술창작스튜디오 입주작가 교류전	일반공공행정	일반행정	일반행정지원 	0	300000000
민간단체 육성 지원	일반공공행정	일반행정	일반행정지원 	2611729000	12840290000
민간단체등 지원	일반공공행정	일반행정	일반행정지원 	4300000000	0
민간위탁 운영평가위원회 운영	일반공공행정	일반행정	일반행정지원 	26400000	147472000
민간인 자격시험 관리	일반공공행정	일반행정	일반행정지원 	0	63376000
민간포털 활용 협력마케팅	일반공공행정	일반행정	일반행정지원 	380000000	3754866000
민사,행정소송등 수행	일반공공행정	일반행정	일반행정지원 	3288360000	20009698000
민원서비스 MVP선발 제도운영	일반공공행정	일반행정	일반행정지원 	18592000	99280000
민원접점 서비스 품질 점검 및 개선	일반공공행정	일반행정	일반행정지원 	25100000	272637000
민원조정 · 중재제도 운영	일반공공행정	일반행정	일반행정지원 	25200000	138400000
민원종합정보시스템 유지보수 및 개선	일반공공행정	일반행정	일반행정지원 	0	41559000
방송모니터실 운영	일반공공행정	일반행정	일반행정지원 	24415000	133657000
방송영상 및 사진자료 제공	일반공공행정	일반행정	일반행정지원 	55660000	230259000
백오피스 시스템 보강	일반공공행정	일반행정	일반행정지원 	824000000	3736734000
법무행정서비스 운영	일반공공행정	일반행정	일반행정지원 	68406000	372438000
보도방송관리시스템 유지보수	일반공공행정	일반행정	일반행정지원 	47943000	578689000
부조급여지급	일반공공행정	일반행정	일반행정지원 	1600000000	0
부조리신고 보상 및 클린신고 표창	일반공공행정	일반행정	일반행정지원 	74400000	572000000
북한이탈주민 정착지원	일반공공행정	일반행정	일반행정지원 	889000000	3000000000
사무실 재배치에 따른 시설 개·보수	일반공공행정	일반행정	일반행정지원 	400000000	5201000000
사물지능통신(M2M)서비스 확충	일반공공행정	일반행정	일반행정지원 	71880000	4085880000
사업체조사	일반공공행정	일반행정	일반행정지원 	1445972000	10912972000
사이버토론방 운영	일반공공행정	일반행정	일반행정지원 	0	16820000
상시 세금납부 체제구축	일반공공행정	일반행정	일반행정지원 	35000000	240148000
상시평가시스템 유지보수	일반공공행정	일반행정	일반행정지원 	0	51281000
상용소프트웨어 구매 및 보급	일반공공행정	일반행정	일반행정지원 	1540400000	10535400000
생활공감정책 민관협력체계 구축	일반공공행정	일반행정	일반행정지원 	274917000	680493000
서소문청사 인터넷전화 구축	일반공공행정	일반행정	일반행정지원 	0	1717235000
서울 e-poll 시스템 운영	일반공공행정	일반행정	일반행정지원 	4752000	163943000
서울 브랜드 향상 해외 광고마케팅	일반공공행정	일반행정	일반행정지원 	7510000000	95035506000
서울 역사와 비전 영상물 제작	일반공공행정	일반행정	일반행정지원 	0	800000000
서울 유동인구 정보시스템 구축	일반공공행정	일반행정	일반행정지원 	0	201619000
서울광장 운영	일반공공행정	일반행정	일반행정지원 	21000000	1668705000
서울마케팅 글로벌 네트워크 구축	일반공공행정	일반행정	일반행정지원 	312600000	2497993000
서울명소 라이브영상 안정적 운영관리	일반공공행정	일반행정	일반행정지원 	0	96217000
서울시 3차원 GIS 확대구축	일반공공행정	일반행정	일반행정지원 	0	6576000000
서울시 UCC 활성화 추진	일반공공행정	일반행정	일반행정지원 	0	6006000
서울시 u-Work 센터 운영 및 유지관리	일반공공행정	일반행정	일반행정지원 	7807000	1398441000
서울시 영상정보서비스 운영 및 고도화	일반공공행정	일반행정	일반행정지원 	870094000	5315994000
서울시 웹사이트 운영 강화	일반공공행정	일반행정	일반행정지원 	833923000	3820080000
서울시 정책자문단 운영	일반공공행정	일반행정	일반행정지원 	29700000	154271000
서울시 차세대 통합행정정보망(ERP) 구축 용역	일반공공행정	일반행정	일반행정지원 	0	0
서울시 통합예약시스템 고도화	일반공공행정	일반행정	일반행정지원 	0	482820000
서울시 홍보대사 운영	일반공공행정	일반행정	일반행정지원 	41000000	203527000
서울시장과의 대화 운영	일반공공행정	일반행정	일반행정지원 	0	9800000
서울시청 방송운영	일반공공행정	일반행정	일반행정지원 	134080000	687019000
서울앱개발센터 운영	일반공공행정	일반행정	일반행정지원 	291068000	1189068000
서울창의상 운영	일반공공행정	일반행정	일반행정지원 	376790000	1992982000
서울특별시 봉사상 시상	일반공공행정	일반행정	일반행정지원 	31380000	198140000
서울특별시보 발행	일반공공행정	일반행정	일반행정지원 	75023000	389766000
선거관리	일반공공행정	일반행정	일반행정지원 	0	0
선행실천감동상 선발 격려	일반공공행정	일반행정	일반행정지원 	0	75000000
성과주의예산운영(재정정보)	일반공공행정	일반행정	일반행정지원 	163000000	534400000
세계대표축제를 활용한 서울마케팅	일반공공행정	일반행정	일반행정지원 	0	2200000000
세계도시 전자정부 협의체 운영	일반공공행정	일반행정	일반행정지원 	99000000	4787724000
세무공무원 정책토론회	일반공공행정	일반행정	일반행정지원 	14000000	120000000
세무조사 인터넷 신고시스템 운영	일반공공행정	일반행정	일반행정지원 	32050000	160700000
세무종합시스템 Ⅱ 보안 및 모니터링 강화	일반공공행정	일반행정	일반행정지원 	38720000	38720000
세무종합시스템 운영 및 유지보수	일반공공행정	일반행정	일반행정지원 	424893000	3351802000
세외수입종합정보시스템 유지보수	일반공공행정	일반행정	일반행정지원 	547984000	2706297000
세종대왕 자태실 태 봉출의식 및 퍼레이드행사	일반공공행정	일반행정	일반행정지원 	100000000	100000000
소청심사 및 규제개혁위원회 운영 등	일반공공행정	일반행정	일반행정지원 	47800000	254129000
소통관리 및 시정홍보	일반공공행정	일반행정	일반행정지원 	1317939000	14464373000
소통창의 리더역량 강화	일반공공행정	일반행정	일반행정지원 	0	1264772000
속초수련원 연수동 증축	일반공공행정	일반행정	일반행정지원 	0	0
수련원 객실 및 연수프로그램 운영	일반공공행정	일반행정	일반행정지원 	400000000	2238770000
수련원 목재 휀스 교체공사	일반공공행정	일반행정	일반행정지원 	40000000	40000000
수련원 유지 및  관리	일반공공행정	일반행정	일반행정지원 	91400000	447000000
수련원 청소 등 위탁관리용역	일반공공행정	일반행정	일반행정지원 	478998000	2565047000
순직공무원 지원	일반공공행정	일반행정	일반행정지원 	40000000	440000000
스토리텔링 영상물을 통한 시정홍보	일반공공행정	일반행정	일반행정지원 	0	1087826000
시·구간 소통·통합 협력체계 강화	일반공공행정	일반행정	일반행정지원 	310039000	1709827000
시군구행정종합정보화	일반공공행정	일반행정	일반행정지원 	1445101000	5447432000
시도 행정정보화	일반공공행정	일반행정	일반행정지원 	157826000	957872000
시민 사이버정보화교육	일반공공행정	일반행정	일반행정지원 	175063000	1034382000
시민 체감형 u-City 시범사업	일반공공행정	일반행정	일반행정지원 	0	3856683000
시민감사옴부즈만 운영	일반공공행정	일반행정	일반행정지원 	57800000	290200000
시민고객의 의견수렴 및 맞춤형 정보제공 활성화	일반공공행정	일반행정	일반행정지원 	265792000	1570840000
시민네트워크 활용 소통 강화	일반공공행정	일반행정	일반행정지원 	316200000	2825222000
시민불편 살피미 운영의 평가·시상	일반공공행정	일반행정	일반행정지원 	29094000	168820000
시설물(도로명판) 유지관리	일반공공행정	일반행정	일반행정지원 	146006000	260886000
시세 세입 안정적 확보지원	일반공공행정	일반행정	일반행정지원 	186460000	471640000
시세입 징수 및 세원발굴 지원	일반공공행정	일반행정	일반행정지원 	2723425000	15310744000
시정 영상물 제작·관리	일반공공행정	일반행정	일반행정지원 	111000000	2485022000
시정개발연구원 출연	일반공공행정	일반행정	일반행정지원 	5398200000	36461000000
시정관련 사진촬영  및 활용	일반공공행정	일반행정	일반행정지원 	15000000	180508000
시정관련뉴스 정보제공 및 보도기능 강화	일반공공행정	일반행정	일반행정지원 	260646000	1939314000
시정보도 간행물 구독 및 대화채널 구축	일반공공행정	일반행정	일반행정지원 	341042000	1887986000
시정시책연구용역	일반공공행정	일반행정	일반행정지원 	407000000	2797868000
시정여론조사 내실화	일반공공행정	일반행정	일반행정지원 	335200000	3784702000
시정역점사업 성과평가 강화	일반공공행정	일반행정	일반행정지원 	108643000	689445000
시정연구논문 공모	일반공공행정	일반행정	일반행정지원 	41900000	265334000
시정운영계획 수립조정	일반공공행정	일반행정	일반행정지원 	441749000	1974414000
시정제도개선 연구	일반공공행정	일반행정	일반행정지원 	0	0
시정종합 월간지 '서울사랑' 발간	일반공공행정	일반행정	일반행정지원 	709380000	7360319000
시청사 경비용역	일반공공행정	일반행정	일반행정지원 	0	370800000
시청사 및 영조물관리	일반공공행정	일반행정	일반행정지원 	8597025000	38242181000
시청사 시설관리용역	일반공공행정	일반행정	일반행정지원 	1305581000	11626646000
시청사 시설물 개선	일반공공행정	일반행정	일반행정지원 	744000000	4285000000
신청사 신재생에너지 보급	일반공공행정	일반행정	일반행정지원 	0	2108000000
아르바이트대학생 활용	일반공공행정	일반행정	일반행정지원 	916104000	6734804000
액션미팅 활성화	일반공공행정	일반행정	일반행정지원 	0	62000000
어린이신문 '내친구서울' 발간	일반공공행정	일반행정	일반행정지원 	445975000	2344621000
언론매체를 통한 시정광고	일반공공행정	일반행정	일반행정지원 	1000000000	19115264000
업무관리시스템 구축 및 고도화	일반공공행정	일반행정	일반행정지원 	762500000	4261067000
업무택시제 운영	일반공공행정	일반행정	일반행정지원 	270000000	1558038000
여유자금예치	일반공공행정	일반행정	일반행정지원 	12123311000	12095305000
여유자금예치	일반공공행정	일반행정	일반행정지원 	39215000	0
여유자금예치	일반공공행정	일반행정	일반행정지원 	258962000	2331078000
여유자금예치	일반공공행정	일반행정	일반행정지원 	723811000	0
연수원 운영	일반공공행정	일반행정	일반행정지원 	4941000000	25705000000
영문자치법규 서비스 홈페이지 개선	일반공공행정	일반행정	일반행정지원 	24000000	230976000
예산절약성과금제 운영	일반공공행정	일반행정	일반행정지원 	300000000	1667200000
온라인매체를 통한 서울 마케팅	일반공공행정	일반행정	일반행정지원 	1000000000	10811979000
외국인주민의 사회적응 및 자립지원	일반공공행정	일반행정	일반행정지원 	0	30000000
우수공무원 및 기관표창 격려	일반공공행정	일반행정	일반행정지원 	945699000	4643794000
우수공무원 표창격려	일반공공행정	일반행정	일반행정지원 	0	1334170000
우수시책 지속발굴	일반공공행정	일반행정	일반행정지원 	48000000	267611000
원가관리 시스템 운영	일반공공행정	일반행정	일반행정지원 	122746000	644807000
유비쿼터스 기반 모바일 전자정부 구현	일반공공행정	일반행정	일반행정지원 	998694000	5230435000
유시티 시설물 통합운영관리 체계 구축	일반공공행정	일반행정	일반행정지원 	0	250152000
의정회 지원	일반공공행정	일반행정	일반행정지원 	149345000	803043000
이노서울 TF 운영	일반공공행정	일반행정	일반행정지원 	0	177332000
인건비 및 수당(장비 현대화)	일반공공행정	일반행정	일반행정지원 	0	0
인력운영비	일반공공행정	일반행정	일반행정지원 	3181372000	15501401000
인력운영비	일반공공행정	일반행정	일반행정지원 	10210108000	50596320000
인력운영비	일반공공행정	일반행정	일반행정지원 	8520089000	42066306000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	0
인력운영비	일반공공행정	일반행정	일반행정지원 	0	0
인력운영비	일반공공행정	일반행정	일반행정지원 	0	0
인력운영비	일반공공행정	일반행정	일반행정지원 	0	24880000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	0
인력운영비	일반공공행정	일반행정	일반행정지원 	9520367000	46866214000
인력운영비	일반공공행정	일반행정	일반행정지원 	13281738000	13104462000
인력운영비	일반공공행정	일반행정	일반행정지원 	1578864000	7967272000
인력운영비	일반공공행정	일반행정	일반행정지원 	11407990000	64365091000
인력운영비	일반공공행정	일반행정	일반행정지원 	6199884000	31005357000
인력운영비	일반공공행정	일반행정	일반행정지원 	1850971000	10395416000
인력운영비	일반공공행정	일반행정	일반행정지원 	3803116000	18632370000
인력운영비	일반공공행정	일반행정	일반행정지원 	6237766000	31194497000
인력운영비	일반공공행정	일반행정	일반행정지원 	1743860000	9258315000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	940340000
인력운영비	일반공공행정	일반행정	일반행정지원 	322997307000	1609064629000
인력운영비	일반공공행정	일반행정	일반행정지원 	139989963000	694636642000
인력운영비	일반공공행정	일반행정	일반행정지원 	15901072000	78246472000
인력운영비	일반공공행정	일반행정	일반행정지원 	12422869000	61189829000
인력운영비	일반공공행정	일반행정	일반행정지원 	11159405000	54612183000
인력운영비	일반공공행정	일반행정	일반행정지원 	16234137000	77485445000
인력운영비	일반공공행정	일반행정	일반행정지원 	4983756000	24616832000
인력운영비	일반공공행정	일반행정	일반행정지원 	3480039000	19343863000
인력운영비	일반공공행정	일반행정	일반행정지원 	2881758000	14115119000
인력운영비	일반공공행정	일반행정	일반행정지원 	10508310000	50899217000
인력운영비	일반공공행정	일반행정	일반행정지원 	14070416000	69314988000
인력운영비	일반공공행정	일반행정	일반행정지원 	5984361000	5947977000
인력운영비	일반공공행정	일반행정	일반행정지원 	5669316000	5508617000
인력운영비	일반공공행정	일반행정	일반행정지원 	14140956000	83725060000
인력운영비	일반공공행정	일반행정	일반행정지원 	33851217000	32743991000
인력운영비	일반공공행정	일반행정	일반행정지원 	1459654000	7074977000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	279200000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	30903000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	47600000
인력운영비	일반공공행정	일반행정	일반행정지원 	172494000	201440000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	380300000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	203732000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	34480000
인력운영비	일반공공행정	일반행정	일반행정지원 	42468000	251474000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	135074000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	7038000000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	39170000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	500000000
인력운영비	일반공공행정	일반행정	일반행정지원 	31291000	37100000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	30703000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	6220000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	25737000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	31957000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	25737000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	25737000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	25904000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	32816000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	30903000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	7420000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	37100000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	31100000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	6220000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	7132000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	30903000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	13420000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	37100000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	38940000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	37100000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	3052330000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	63800000
인력운영비	일반공공행정	일반행정	일반행정지원 	41310000	1141391000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	73100000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	7420000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	29720000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	138060000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	37760000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	37520000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	163560000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	37100000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	178637000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	153980000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	29680000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	30680000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	7420000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	95530000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	37100000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	38240000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	76726000
인력운영비	일반공공행정	일반행정	일반행정지원 	31744000	498520000
인력운영비	일반공공행정	일반행정	일반행정지원 	0	39500000
