service (원래 사업 이름)	띄어쓰기한 사업 이름 	category_one	category_two	category_three	assigned	summary
소외계층을 위한 「행복만들기 국내여행」 운영	소외 계층 행복 만들기 국내여행 운영	문화체육관광	관광	관광정책 	0	0
소월길 급경사지(계단) 정비(용산구,주민참여)	소월길 급경사지 계단 정비 용산구 주민참여 	수송및교통	도로	도로관리 	0	1480000000
소음·진동 이동측정차량 및 공사장 발생소음 상시모니터링 시스템 운영	소음 진동 이동 측정 차량 공사장 발생 소음 상시 모니터링 시스템 운영	환경보호	폐기물	폐기물관리일반 	84000000	390000000
소장유물 보존처리	소장 유물 보존 처리	문화체육관광	문화예술	지역문화예술진흥 	325925000	1641225000
소장작품 DB 및 관리시스템 구축	소장 작품 DB 관리 시스템 구축	문화체육관광	문화예술	지역문화예술진흥 	0	0
소장작품 보존관리	소장 작품 보존 관리	문화체육관광	문화예술	지역문화예술진흥 	317563000	1746642000
소청심사 및 규제개혁위원회 운영 등	소청 심사 규제 개혁 위원회 운영	일반공공행정	일반행정	일반행정지원 	46250000	251170000
소통·협업 기반의 행정포털 개선	소통 협업 기반 행정 포털 개선	일반공공행정	일반행정	일반행정지원 	0	824502000
소통관리 및 시정정보 제공	소통 관리 시정 정보 제공	일반공공행정	일반행정	일반행정지원 	1309189000	7745945000
소파로~퇴계로 24간 하수관로 정비	소파로 퇴계로 24 하수관로 정비	환경보호	상하수도및수질	상수도 	300000000	300000000
손실보상등에 따른 수용재결 통합관리시스템 구축	손실 보상 수용 재결 통합 관리 시스템 구축	지역개발	지역및도시	건설건축 	0	0
솔밭근린공원 노후시설 정비(주민참여)	솔밭 근린공원 노후 시설 정비 주민참여 	지역개발	지역및도시	건설건축 	600000000	600000000
송배수관 정비	송배수관 정비	환경보호	상하수도및수질	상수도 	15100000000	85100000000
송신소 유지관리	송신소 유지 관리	수송및교통	물류등기타	교통관리 	698184000	3490920000
송정 빗물펌프장 시설용량증대	송정 빗물 펌프장 시설 용량 증대	지역개발	수자원	하천 	0	6473000000
송정동 73번지 주변 침수방지	송정동 73번지 주변 침수 방지	환경보호	상하수도및수질	상수도 	600000000	600000000
송중동 5-13번지 사각형거 보수보강	송중동 5-13번지 사각형거 보수 보강	환경보호	상하수도및수질	상수도 	0	220000000
송천동 473번지 주변 하수관거 확대개량	송천동 473번지 주변 하수관거 확대 개량	환경보호	상하수도및수질	상수도 	250000000	250000000
송천동 637번지 주변 하수관 정비(강북구, 주민참여)	송천동 637번지 주변 하수관 정비 강북구 주민참여 	환경보호	상하수도및수질	상수도 	400000000	400000000
송천동1264~216-679호 외 6개소 사각형거 보수보강	송천동 1264 216-679호 6개소 사각형거 보수 보강	환경보호	상하수도및수질	상수도 	300000000	300000000
송파지역자활센터 증축 (주민참여)	송파 지역 자활 센터 증축 주민참여 	사회복지	취약계층지원	장애인생활안정지원 	0	260000000
수난구조대 운영	수난 구조대 운영	공공질서및안전	재난방재및민방위	민방위 	753929000	3091012000
수도계량기 및 부속자재 구매	수도 계량기 부속 자재 구매	환경보호	상하수도및수질	상수도 	9803098000	59681386000
수도계량기 보호통 보온재 등 정비	수도 계량기 보호통 보온재 정비	환경보호	상하수도및수질	상수도 	900000000	4000000000
수도계량기교체 민간위탁	수도 계량기 교체 민간 위탁	환경보호	상하수도및수질	상수도 	3671924000	20509614000
수도권 관광진흥 공동협력	수도권 관광 진흥 공동 협력	문화체육관광	관광	관광정책 	55000000	275000000
수도권 매립지 및 주변지역 환경개선 지원기금 출연	수도권 매립지 주변 지역 환경 개선 지원 기금 출연	환경보호	폐기물	폐기물관리일반 	10000000000	90000000000
수도권 여객 기종점통행량(O/D) 공동조사	수도권 여객 기종점 통행량 O/D 공동 조사	수송및교통	물류등기타	교통관리 	142000000	284000000
수도권 연계 광역거점의 전략적 특화 육성계획 수립	수도권 연계 광역 거점 전략적 특화 육성 계획 수립	지역개발	지역및도시	건설건축 	0	0
수도권교통본부 분담금	수도권 교통 본부 분담금	수송및교통	물류등기타	교통관리 	228566000	1135597000
수도권매립지 수송도로 확장 및 비산먼지 저감	수도권 매립지 수송 도로 확장 비산 먼지 저감	환경보호	폐기물	폐기물관리일반 	10000000000	0
수도시설 기술진단	수도 시설 기술 진단	환경보호	상하수도및수질	상수도 	97500000	1734700000
수도요금 부과징수	수도 요금 부과 징수	환경보호	상하수도및수질	상수도 	1071475000	5833505000
수도정비 기본계획	수도 정비 기본 계획	환경보호	상하수도및수질	상수도 	0	270000000
수돗물 소독냄새 저감 추진	수돗물 소독 냄새 저감 추진	환경보호	상하수도및수질	상수도 	0	50000000
수돗물 시민평가단 운영	수돗물 시민 평가단 운영	환경보호	상하수도및수질	상수도 	396699000	2151499000
수돗물평가위원회 운영	수돗물 평가 위원회 운영	환경보호	상하수도및수질	상수도 	228247000	1233155000
수락고가 보수공사	수락 고가 보수 공사	수송및교통	도로	도로관리 	0	2500000000
수락산도시자연공원(국궁장보상-노원)조성	수락산 도시자연공원 국궁장 보상 노원 조성	지역개발	지역및도시	건설건축 	0	315744000
수락산도시자연공원(노원골) 조성	수락산 도시자연공원 노원골 조성	지역개발	지역및도시	건설건축 	257000000	257000000
수락산도시자연공원(동막골) 조성	수락산 도시자연공원 동막골 조성	지역개발	지역및도시	건설건축 	1115000000	1115000000
수련원 객실 및 연수프로그램 운영	수련원 객실 연수 프로그램 운영	일반공공행정	일반행정	일반행정지원 	396800000	1984000000
수련원 시설관리 및 경비용역	수련원 시설 관리 경비 용역	일반공공행정	일반행정	일반행정지원 	350095000	1955575000
수련원 유지 및  관리	수련원 유지 관리	일반공공행정	일반행정	일반행정지원 	90600000	453380000
수륙대재 지원	수륙 대재 지원	문화체육관광	문화예술	지역문화예술진흥 	100000000	200000000
수명산 공원화 기본계획	수명산 공원화 기본 계획	지역개발	지역및도시	건설건축 	0	200000000
수목식재 사후관리	수목식재 사후 관리	지역개발	지역및도시	건설건축 	2500000000	5000000000
수방관리시스템 유지보수	수방 관리 시스템 유지 보수 	지역개발	수자원	하천 	0	0
수방관측장비 유지보수	수방 관측 장비 유지 보수 	지역개발	수자원	하천 	0	1500000000
수복형 도시환경정비사업 정비기반시설 공공지원(주택사업)	수복형 도시 환경 정비 사업 정비 기반 시설 공공 지원 주택 사업 	지역개발	지역및도시	건설건축 	2880525000	2880525000
수색동 106-1~222-3간 사각형거 보수보강	수색동 106-1 222-3 사각형거 보수 보강	환경보호	상하수도및수질	상수도 	0	0
수색역 등 역세권 개발 도시설계안	수색역 역세권 개발 도시 설계안	지역개발	지역및도시	건설건축 	0	300000000
수서배수지 건설공사	수서 배수지 건설공사	환경보호	상하수도및수질	상수도 	0	10344000000
수송초등학교 복합화(정보화도서관 건립) 지원	수송초등학교 복합화 정보화 도서관 건립 지원	문화체육관광	문화예술	지역문화예술진흥 	572000000	572000000
수송초등학교 복합화(체육센터)	수송초등학교 복합화 체육 센터 	문화체육관광	체육	체육정책 	875000000	875000000
수송초등학교 지하주차장 건설	수송초등학교 지하 주차장 건설	수송및교통	물류등기타	교통관리 	2900000000	12100000000
수영장 유지관리	수영장 유지 관리	환경보호	환경보호일반	도시환경 	2928500000	14250500000
수요자 중심의 원스톱 복지서비스전달체계 시범운영	수요자 중심 원스톱 복지 서비스 전달 체계 시범 운영	사회복지	취약계층지원	장애인생활안정지원 	0	300000000
수용재결통합관리시스템 유지관리	수용 재결 통합 관리 시스템 유지 관리	지역개발	지역및도시	건설건축 	25650000	102600000
수유2 배수분구 하수관로 종합정비	수유2 배수분구 하수관로 종합 정비	환경보호	상하수도및수질	상수도 	7000000000	29705000000
수유동 445-419번지 사각형거 보수보강	수유동 445 419번지 사각형거 보수 보강	환경보호	상하수도및수질	상수도 	0	210000000
수유동 536-5 외 4개소 하수관로 보수보강	수유동 536-5 4개소 하수관로 보수 보강	환경보호	상하수도및수질	상수도 	1070000000	1070000000
수유동 산127~605주변외 1개소 사각형거 보수보강	수유동 산127 605주변 1개소 사각형거 보수 보강	환경보호	상하수도및수질	상수도 	0	0
수인성 식품매개성 감염병 감시망 운영	수인성 식품 매개성 감염병 감시망 운영	보건	보건의료	지역보건 	45800000	229800000
수장고확충 등 전시지원공간 확보	수장고 확충 전시 지원 공간 확보	문화체육관광	문화예술	지역문화예술진흥 	0	0
수제화 공동매장 설치	수제화 공동 매장 설치	산업중소기업	산업진흥고도화	산업진흥 	0	447478000
수중보 유지관리	수중보 유지 관리	환경보호	환경보호일반	도시환경 	374000000	1861800000
수질·토양 오염물질 검사	수질 토양 오염 물질 검사	보건	보건의료	지역보건 	1303550000	6630200000
수질시험연구	수질 시험 연구	환경보호	상하수도및수질	상수도 	2271048000	12986614000
수질시험연구 장비확충	수질 시험 연구 장비 확충	환경보호	상하수도및수질	상수도 	1346000000	6431000000
수질오염사고 예방(한강수질개선특별회계)	수질 오염 사고 예방 한강 수질 개선 특별회계 	환경보호	상하수도및수질	상수도 	74500000	415000000
