service	category_one	category_two	category_three	assigned	summary
노인의집지원사업(사회복지기금 노인복지계정)	사회복지	노인청소년	노인생활안정 	190000000	92575000
노인일자리사업	사회복지	노인청소년	노인생활안정 	30180097000	117927835000
노인자활후견사업(시니어클럽 운영) 지원	사회복지	노인청소년	노인생활안정 	765520000	3825520000
노인장기요양보험제도 시행 분담금	사회복지	노인청소년	노인생활안정 	69373500000	403290000000
노인종합복지관 경로당활성화사업	사회복지	노인청소년	노인생활안정 	1199996000	6589996000
노인종합복지관 기능보강	사회복지	노인청소년	노인생활안정 	2409980000	18994258000
노인종합복지관 운영	사회복지	노인청소년	노인생활안정 	21251719000	118260036000
노인종합복지관 종사자 워크샵	사회복지	노인청소년	노인생활안정 	30000000	30000000
노인종합정보제공을 위한 자료구입비 지원	사회복지	노인청소년	노인생활안정 	0	750000000
노인취업 우수기관 실무자 연수	사회복지	노인청소년	노인생활안정 	50000000	50000000
노인행복도시 프로젝트 추진	사회복지	노인청소년	노인생활안정 	0	0
단기 청소년쉼터 운영	사회복지	노인청소년	노인생활안정 	459768000	1597288000
데이케어 종사자 교육지원	사회복지	노인청소년	노인생활안정 	20000000	10000000
독거노인 생활지도사 파견	사회복지	노인청소년	노인생활안정 	0	16904865000
드림스타트 운영지원	사회복지	노인청소년	노인생활안정 	600000000	3000000000
망우리묘지 무연분묘 개장	사회복지	노인청소년	노인생활안정 	0	0
망우리묘지 화장실 오수관로 설치사업	사회복지	노인청소년	노인생활안정 	0	193200000
목동청소년수련관 외관개선 및 보수공사	사회복지	노인청소년	노인생활안정 	0	1149500000
문래청소년수련관 증축 및 리모델링	사회복지	노인청소년	노인생활안정 	2989000000	8054000000
불우어르신 문화역사탐방	사회복지	노인청소년	노인생활안정 	17000000	17000000
비정규학교 대안교육 운영지원	사회복지	노인청소년	노인생활안정 	55000000	570000000
상암청소년문화의집 건립비 자치구 지원	사회복지	노인청소년	노인생활안정 	0	690000000
서울 꿈나무 프로젝트 운영지원	사회복지	노인청소년	노인생활안정 	0	106000000
서울 노인 영화제	사회복지	노인청소년	노인생활안정 	40000000	40000000
서울노년학 국제심포지엄 개최	사회복지	노인청소년	노인생활안정 	0	50000000
서울노인복지센터 대체시설 운영	사회복지	노인청소년	노인생활안정 	0	0
서울디자인 꿈나무학교 운영	사회복지	노인청소년	노인생활안정 	0	524000000
서울시 노인정책 전략 그룹운영	사회복지	노인청소년	노인생활안정 	0	35000000
서울시 실버축구단 운영	사회복지	노인청소년	노인생활안정 	0	350000000
서울시립소년의집 꿈나무책놀이방 설치	사회복지	노인청소년	노인생활안정 	0	985000000
서울유스테크 운영 지원	사회복지	노인청소년	노인생활안정 	43200000	226000000
서울재가관리사 운영	사회복지	노인청소년	노인생활안정 	4048888000	19945071000
서울청소년수련관 리모델링 공사	사회복지	노인청소년	노인생활안정 	4897000000	7821000000
서울추모공원 건립	사회복지	노인청소년	노인생활안정 	32583000000	183180714000
소규모노인복지센터 건립	사회복지	노인청소년	노인생활안정 	2000000000	16000000000
소년소녀가정 및 가정위탁보호아동 지원	사회복지	노인청소년	노인생활안정 	2493400000	13890400000
소년소녀가정 및 가정위탁아동 상해보험료 지원	사회복지	노인청소년	노인생활안정 	108412000	583572000
수도권 화장예약 통합시스템 구축	사회복지	노인청소년	노인생활안정 	55064000	687259000
승화원 오수처리시설 정비	사회복지	노인청소년	노인생활안정 	0	400000000
시군구 청소년통합지원체계 구축 지원	사회복지	노인청소년	노인생활안정 	0	1040000000
시니어전문자원봉사단 운영	사회복지	노인청소년	노인생활안정 	0	100000000
시립 승화원 진입도로 및 주차장 정비	사회복지	노인청소년	노인생활안정 	0	0
시립강동청소년수련관 건립	사회복지	노인청소년	노인생활안정 	5000000000	12976000000
시립동대문청소년수련관 건립	사회복지	노인청소년	노인생활안정 	0	26586000000
시립묘지 유지관리(5개소)	사회복지	노인청소년	노인생활안정 	156750000	684550000
시립묘지 일제조사	사회복지	노인청소년	노인생활안정 	100000000	114000000
시립수목장 조성사업	사회복지	노인청소년	노인생활안정 	1634000000	1760000000
시립승화원 건물 리모델링 사업	사회복지	노인청소년	노인생활안정 	2849305000	6721800000
시립승화원 발전 방안 연구	사회복지	노인청소년	노인생활안정 	101776000	101776000
시립승화원 오수처리시설 개량	사회복지	노인청소년	노인생활안정 	0	0
시립장사시설 위탁운영	사회복지	노인청소년	노인생활안정 	13584128000	78868092000
시립청소년상담지원센터 운영	사회복지	노인청소년	노인생활안정 	840000000	3909883000
시립청소년수련관 운영체계 효율적개선 연구	사회복지	노인청소년	노인생활안정 	0	160000000
시립청소년수련관 위탁운영 지원	사회복지	노인청소년	노인생활안정 	11645000000	74529069000
시립청소년수련시설 기능보강	사회복지	노인청소년	노인생활안정 	2631720000	10395530000
시립청소년특화시설 기능보강사업	사회복지	노인청소년	노인생활안정 	0	114072000
시립청소년특화시설 위탁운영 지원	사회복지	노인청소년	노인생활안정 	5459743000	33658184000
신바람 노인 문화공간 확보운영	사회복지	노인청소년	노인생활안정 	0	439000000
실버 축구단 운영	사회복지	노인청소년	노인생활안정 	50000000	50000000
실버갤러리	사회복지	노인청소년	노인생활안정 	50000000	60000000
실버공연장	사회복지	노인청소년	노인생활안정 	0	78000000
아동·청소년 정책 지역토론회 개최	사회복지	노인청소년	노인생활안정 	10000000	20000000
아동·청소년 참여위원회(특별회의) 운영	사회복지	노인청소년	노인생활안정 	10000000	58000000
아동급식지원	사회복지	노인청소년	노인생활안정 	15504500000	101548720000
아동발달지원계좌 지원	사회복지	노인청소년	노인생활안정 	1209240000	6417480000
아동보호전문기관 운영 지원	사회복지	노인청소년	노인생활안정 	657269000	2984000000
아동복지교사 사회적일자리 지원	사회복지	노인청소년	노인생활안정 	3238320000	20057750000
아동복지교사 지원센터 운영	사회복지	노인청소년	노인생활안정 	174000000	865000000
아동복지센터운영 및 아동보호전문기관확대	사회복지	노인청소년	노인생활안정 	556492000	3379936000
아동복지시설 기능보강	사회복지	노인청소년	노인생활안정 	1501200000	25606565000
아동복지시설 운영지원	사회복지	노인청소년	노인생활안정 	38027716000	208870790000
아동안전보호	사회복지	노인청소년	노인생활안정 	814500000	3818000000
야학청소년 지원	사회복지	노인청소년	노인생활안정 	120000000	1170000000
어려운 청소년 수업료 등 지원(사회복지기금 청소년복지계정)	사회복지	노인청소년	노인생활안정 	840000000	3165000000
어르신 고향투어	사회복지	노인청소년	노인생활안정 	42000000	50000000
어르신 서울 투어	사회복지	노인청소년	노인생활안정 	50000000	50000000
어르신 인문학 강좌	사회복지	노인청소년	노인생활안정 	0	23000000
어르신 인문학 아카데미 운영	사회복지	노인청소년	노인생활안정 	0	671000000
어르신 전문자원봉사	사회복지	노인청소년	노인생활안정 	119000000	80000000
어르신 주치의 사업	사회복지	노인청소년	노인생활안정 	42000000	50000000
어르신 행복콘서트	사회복지	노인청소년	노인생활안정 	50000000	50000000
어린이날, 성년의날 기념행사 개최	사회복지	노인청소년	노인생활안정 	70000000	535000000
어린이안전 및 교통공원 지원	사회복지	노인청소년	노인생활안정 	0	334258000
어버이날 효행행사	사회복지	노인청소년	노인생활안정 	20000000	20000000
여유자금예치(사회복지기금 청소년복지계정)	사회복지	노인청소년	노인생활안정 	3207163000	2529241000
여유자금예탁(사회복지기금 청소년복지계정)	사회복지	노인청소년	노인생활안정 	0	0
예방적·회복적 보호지원	사회복지	노인청소년	노인생활안정 	34000000	180000000
예술경연대회	사회복지	노인청소년	노인생활안정 	10000000	10000000
요보호 아동 그룹홈 형태보호	사회복지	노인청소년	노인생활안정 	2050033000	11107033000
요양보호사 자격증 발급	사회복지	노인청소년	노인생활안정 	15440000	47635000
위스타트 마을 운영지원	사회복지	노인청소년	노인생활안정 	499800000	2471300000
인터넷중독예방센터 운영	사회복지	노인청소년	노인생활안정 	2400000000	13760000000
일반아동입양 양육수당지원	사회복지	노인청소년	노인생활안정 	1181649000	6721430000
일시 청소년쉼터 운영	사회복지	노인청소년	노인생활안정 	270558000	840838000
입양 및 가정위탁아동 심리치료 지원	사회복지	노인청소년	노인생활안정 	38010000	38010000
입양 및 보호아동 건전육성 지원	사회복지	노인청소년	노인생활안정 	673223000	4375495000
자치구 단기청소년쉼터 운영	사회복지	노인청소년	노인생활안정 	0	96000000
자치구 방과후 아카데미 운영지원	사회복지	노인청소년	노인생활안정 	0	566945000
자치구 아동·청소년 참여위원회 운영	사회복지	노인청소년	노인생활안정 	3000000	15000000
장묘문화사업 홈페이지 재구축 사업	사회복지	노인청소년	노인생활안정 	0	349000000
장사문화 개선사업	사회복지	노인청소년	노인생활안정 	74550000	494680000
장사시설 CCTV설비 개선사업	사회복지	노인청소년	노인생활안정 	0	230236000
장애아동 입양양육보조금	사회복지	노인청소년	노인생활안정 	392676000	1963380000
재가관리사 세미나 및 노사 워크샵	사회복지	노인청소년	노인생활안정 	10000000	20000000
재가노인복지시설 운영	사회복지	노인청소년	노인생활안정 	13835055000	51555352000
저소득노인 급식제공	사회복지	노인청소년	노인생활안정 	11834832000	75815173000
저소득시민 생활지원사업	사회복지	노인청소년	노인생활안정 	0	100000000
전국 어르신 생활체육대회 및 경로행사 지원	사회복지	노인청소년	노인생활안정 	112300000	210300000
제2유스호스텔 건립	사회복지	노인청소년	노인생활안정 	11519000000	22100000000
종로청소년수련관 건립	사회복지	노인청소년	노인생활안정 	0	16880000000
중장기 청소년쉼터 운영	사회복지	노인청소년	노인생활안정 	494415000	2958535000
지역아동센터 운영지원	사회복지	노인청소년	노인생활안정 	11860077000	47850000000
지역아동센터 평가단운영지원	사회복지	노인청소년	노인생활안정 	0	129703000
지역청소년위원회 운영	사회복지	노인청소년	노인생활안정 	0	3000000
찾아가는 학교상담서비스	사회복지	노인청소년	노인생활안정 	14750000	29750000
청소년 대안교육 지원	사회복지	노인청소년	노인생활안정 	917776000	4850440000
청소년 대표축제 운영	사회복지	노인청소년	노인생활안정 	420000000	2300000000
청소년 대표축제 자치구 대회 운영	사회복지	노인청소년	노인생활안정 	0	200000000
청소년 동아리활동 자치구 지원	사회복지	노인청소년	노인생활안정 	0	337500000
청소년 동아리활동 지원	사회복지	노인청소년	노인생활안정 	300000000	2474000000
청소년 문화.수련활동 지원	사회복지	노인청소년	노인생활안정 	647100000	3802000000
청소년 문화존(ZONE) 자치구 지원사업	사회복지	노인청소년	노인생활안정 	0	375000000
청소년 문화존(ZONE) 지원	사회복지	노인청소년	노인생활안정 	377500000	3000000000
청소년 쉼터지원(사회복지기금 청소년복지계정)	사회복지	노인청소년	노인생활안정 	0	50000000
청소년 야외 체험학습장 운영	사회복지	노인청소년	노인생활안정 	624000000	3748000000
청소년 한문.예절교실 운영	사회복지	노인청소년	노인생활안정 	262500000	1825000000
청소년동반자 프로그램 운영	사회복지	노인청소년	노인생활안정 	1322378000	5442000000
청소년방과후아카데미운영지원	사회복지	노인청소년	노인생활안정 	2147496000	28210700000
청소년수련시설 지도사지원	사회복지	노인청소년	노인생활안정 	271440000	1235280000
청소년수련시설 집기·비품 구입	사회복지	노인청소년	노인생활안정 	1000000000	1339250000
청소년시설및 민간위탁프로그램 평가 실시	사회복지	노인청소년	노인생활안정 	0	265000000
청소년야간공부방운영지원	사회복지	노인청소년	노인생활안정 	404800000	2061500000
청소년운영위원회 운영	사회복지	노인청소년	노인생활안정 	62000000	420000000
청소년유해환경정화활동사업 지원	사회복지	노인청소년	노인생활안정 	175000000	2001000000
청소년이동광장 운영	사회복지	노인청소년	노인생활안정 	350000000	1850000000
청소년직업체험센터 증축 및 리모델링	사회복지	노인청소년	노인생활안정 	3327000000	5085000000
청소년창의서밋 운영	사회복지	노인청소년	노인생활안정 	150000000	800000000
청소년통합지원체계 구축지원	사회복지	노인청소년	노인생활안정 	2074000000	7335000000
청소년활동진흥센터 운영지원	사회복지	노인청소년	노인생활안정 	436731000	2200000000
추모공원건립지원단 운영	사회복지	노인청소년	노인생활안정 	959234000	6263259000
취약계층 청소년 자립지원(두드림존 운영)	사회복지	노인청소년	노인생활안정 	150000000	150000000
특별지원대상 청소년 지원	사회복지	노인청소년	노인생활안정 	364000000	1920000000
하이서울 장학금 지원(사회복지기금 청소년복지계정)	사회복지	노인청소년	노인생활안정 	10000000000	50000000000
학교시설활용 IT정보화교실	사회복지	노인청소년	노인생활안정 	64000000	64000000
학력인정,비인정 평생교육시설지원	사회복지	노인청소년	노인생활안정 	0	1980000000
할아버지 할머니 한마음 축제 지원	사회복지	노인청소년	노인생활안정 	0	50000000
할아버지, 할머니 봉사대 활동지원	사회복지	노인청소년	노인생활안정 	1274000000	6370000000
홀몸노인 서울투어 운영	사회복지	노인청소년	노인생활안정 	0	50000000
홀몸노인 집수리사업	사회복지	노인청소년	노인생활안정 	40000000	40000000
홍은청소년문화의집 건립 자치구 지원	사회복지	노인청소년	노인생활안정 	958000000	958000000
화장로 백연방지시설 설치	사회복지	노인청소년	노인생활안정 	696027000	2089643000
화장로 유지보수사업	사회복지	노인청소년	노인생활안정 	1410000000	3242338000
** 여유자금 예치	사회복지	보육가족및여성	가족기능강화 	0	7014690000
G20 정상회의 기념 세계 여성지도자 포럼	사회복지	보육가족및여성	가족기능강화 	0	550000000
가정폭력,성폭력 방지 및 피해자 보호사업 지원	사회복지	보육가족및여성	가족기능강화 	3422309000	16563637000
가정폭력,성폭력 피해회복 및 재발 방지	사회복지	보육가족및여성	가족기능강화 	2698000000	12287280000
가정폭력·성폭력 보호시스템 구축	사회복지	보육가족및여성	가족기능강화 	1029675000	2484879000
가족친화 사회문화 조성사업	사회복지	보육가족및여성	가족기능강화 	231200000	1783400000
건강한 가정문화 가꾸기	사회복지	보육가족및여성	가족기능강화 	490090000	2914220000
결혼이민자 통·번역서비스	사회복지	보육가족및여성	가족기능강화 	277200000	1108800000
공모사업 평가	사회복지	보육가족및여성	가족기능강화 	30000000	150000000
교재교구비 및 차량운영비	사회복지	보육가족및여성	가족기능강화 	2586455000	15029581000
늘푸른여성지원센터 운영	사회복지	보육가족및여성	가족기능강화 	201063000	1227733000
다둥이 행복카드 사업	사회복지	보육가족및여성	가족기능강화 	109700000	698500000
다둥이가족 행복걷기 대회	사회복지	보육가족및여성	가족기능강화 	0	400000000
다문화 다민족 보육시설 운영	사회복지	보육가족및여성	가족기능강화 	3750000	0
다문화가족 방문교육 사업	사회복지	보육가족및여성	가족기능강화 	3330180000	9498800000
다문화가족 사회통합 지원	사회복지	보육가족및여성	가족기능강화 	401300000	8987040000
다문화가족 아동·청소년 언어발달지원	사회복지	보육가족및여성	가족기능강화 	192690000	770760000
다문화가족지원센터 운영지원	사회복지	보육가족및여성	가족기능강화 	1165000000	2900000000
다자녀 가족 영유아 양육 지원	사회복지	보육가족및여성	가족기능강화 	18986370000	104117977000
두자녀 보육료(보조)	사회복지	보육가족및여성	가족기능강화 	0	65508164000
만5세아 무상보육료(보조)	사회복지	보육가족및여성	가족기능강화 	0	126586126000
맞춤형 폭력예방 교육 추진	사회복지	보육가족및여성	가족기능강화 	0	61350000
미혼 모·부자 지원 거점기관 운영	사회복지	보육가족및여성	가족기능강화 	106000000	512000000
미혼모부 자녀 양육비 지원	사회복지	보육가족및여성	가족기능강화 	0	900000000
방과후 보육시설 운영지원	사회복지	보육가족및여성	가족기능강화 	3360000000	14865000000
보육돌봄서비스	사회복지	보육가족및여성	가족기능강화 	77077830000	413296587000
보육료 지원체계 개선(보육전자바우처)	사회복지	보육가족및여성	가족기능강화 	0	133000000
보육시설 기능보강(민간보육시설 서비스 향상)	사회복지	보육가족및여성	가족기능강화 	2255000000	2705000000
보육시설 기능보강(보조)	사회복지	보육가족및여성	가족기능강화 	2449038000	29138023000
보육시설 기능보강(서울형어린이집 환경개선)	사회복지	보육가족및여성	가족기능강화 	2400000000	13436000000
보육시설 미이용아동 양육지원	사회복지	보육가족및여성	가족기능강화 	17928048000	105323600000
보육시설 배상보험 지원	사회복지	보육가족및여성	가족기능강화 	928428000	9548428000
보육시설 상시 평가체제 운영	사회복지	보육가족및여성	가족기능강화 	620600000	4360700000
보육시설 운영지원(자체)	사회복지	보육가족및여성	가족기능강화 	129631436000	505695751000
보육시설 종사자 교육	사회복지	보육가족및여성	가족기능강화 	12000000	60000000
보육시설 종사자 보수교육	사회복지	보육가족및여성	가족기능강화 	337255000	1967764000
보육인의 날 행사지원	사회복지	보육가족및여성	가족기능강화 	70000000	350000000
보육정보센터 운영	사회복지	보육가족및여성	가족기능강화 	486760000	2991210000
부담없는 결혼문화 조성	사회복지	보육가족및여성	가족기능강화 	0	100000000
부랑인시설 기능보강	사회복지	보육가족및여성	가족기능강화 	600000000	159140000
부랑인시설운영	사회복지	보육가족및여성	가족기능강화 	3413316000	17989631000
부자가족 주거지원사업	사회복지	보육가족및여성	가족기능강화 	85000000	369541000
서울 키즈센터 건립	사회복지	보육가족및여성	가족기능강화 	8039190000	23799778000
서울시 글로벌 인턴십 운영	사회복지	보육가족및여성	가족기능강화 	86000000	391000000
서울여성가족재단 운영지원	사회복지	보육가족및여성	가족기능강화 	7500000000	34612352000
서울형 방과후학교 사회적기업 설립	사회복지	보육가족및여성	가족기능강화 	1000000000	1100000000
성매매피해여성 보호 및 지원	사회복지	보육가족및여성	가족기능강화 	3406595000	17143000000
성매매피해자 구조지원	사회복지	보육가족및여성	가족기능강화 	780920000	4134500000
성매매현장활동지소 지원	사회복지	보육가족및여성	가족기능강화 	0	6000000
세계대도시협의회 여성네트워크 포럼 개최	사회복지	보육가족및여성	가족기능강화 	0	800000000
시 건강가정지원센터 운영	사회복지	보육가족및여성	가족기능강화 	590237000	3778098000
시 한부모가족지원센터 운영	사회복지	보육가족및여성	가족기능강화 	565102000	4171928000
시립 다시함께센터 운영	사회복지	보육가족및여성	가족기능강화 	362791000	1899491000
시청직장어린이집 운영	사회복지	보육가족및여성	가족기능강화 	529468000	3117347000
십대여성을 위한 성평등 문화 확산사업	사회복지	보육가족및여성	가족기능강화 	400000000	775000000
아이돌보미사업 운영	사회복지	보육가족및여성	가족기능강화 	3135629000	17339440000
양성평등강좌 지원	사회복지	보육가족및여성	가족기능강화 	43800000	241750000
어린이 전용시설 건립	사회복지	보육가족및여성	가족기능강화 	0	4500000000
어린이집 유아영어프로그램 운영	사회복지	보육가족및여성	가족기능강화 	500000000	500000000
여성 새로일하기센터 지정운영	사회복지	보육가족및여성	가족기능강화 	5032884000	12369130000
여성단체 지도자 연수	사회복지	보육가족및여성	가족기능강화 	20000000	109000000
여성발전기금 조성 확대	사회복지	보육가족및여성	가족기능강화 	0	0
여성발전센터 운영	사회복지	보육가족및여성	가족기능강화 	8526277000	78776463000
여성복지 생활시설 추가지원	사회복지	보육가족및여성	가족기능강화 	118100000	598420000
여성복지시설 기능보강	사회복지	보육가족및여성	가족기능강화 	0	0
여성인력개발센터운영	사회복지	보육가족및여성	가족기능강화 	4587860000	31493760000
여성일자리 창출	사회복지	보육가족및여성	가족기능강화 	4003048000	9790000000
여성장애인 사회참여 확대지원	사회복지	보육가족및여성	가족기능강화 	301946000	537000000
여성정책평가 및 여성공무원 역량강화	사회복지	보육가족및여성	가족기능강화 	99184000	541096000
여성주간기념행사	사회복지	보육가족및여성	가족기능강화 	283000000	1568000000
여성폭력 관계기관 네트워킹 강화	사회복지	보육가족및여성	가족기능강화 	0	25000000
여성폭력방지 종합지원센터 건립	사회복지	보육가족및여성	가족기능강화 	0	2941500000
여유자금예치(여성발전기금)	사회복지	보육가족및여성	가족기능강화 	929456000	5507398000
여행 프로젝트 인증마크 제작 및 보고회 개최 등	사회복지	보육가족및여성	가족기능강화 	245007000	1594623000
영유아 보육료(보조)	사회복지	보육가족및여성	가족기능강화 	316357059000	219222118000
영유아플라자 설치운영	사회복지	보육가족및여성	가족기능강화 	2015383000	10602510000
우수보육시설 근무환경개선	사회복지	보육가족및여성	가족기능강화 	4312791000	4312791000
위기가족 상담지원	사회복지	보육가족및여성	가족기능강화 	273000000	1161000000
이주여성 보호 및 폭력피해 예방	사회복지	보육가족및여성	가족기능강화 	1904326000	4656991000
일본군위안부 피해자 생활안정지원금 지원	사회복지	보육가족및여성	가족기능강화 	102000000	620000000
자립지원여성 취업특화 교육	사회복지	보육가족및여성	가족기능강화 	0	50000000
자유공모사업비 지원	사회복지	보육가족및여성	가족기능강화 	297000000	1286000000
자치구 건강가정지원센터 운영	사회복지	보육가족및여성	가족기능강화 	2050000000	11676900000
자치구여행포럼 운영사업지원	사회복지	보육가족및여성	가족기능강화 	30000000	1118000000
장애아 무상보육료(보조)	사회복지	보육가족및여성	가족기능강화 	0	55156038000
장애아통합보육시설 운영(지원)	사회복지	보육가족및여성	가족기능강화 	1398912000	17262660000
장애아통합보육시설 운영지원(시센터)	사회복지	보육가족및여성	가족기능강화 	85387000	850000000
저출산극복 인식개선 사업	사회복지	보육가족및여성	가족기능강화 	197000000	752000000
저출산대응 민·관협력 네트워크 구축	사회복지	보육가족및여성	가족기능강화 	147450000	287250000
주부인턴쉽 프로그램 운영 지원	사회복지	보육가족및여성	가족기능강화 	2700759000	10800000000
지역 여성인적자원개발 활성화 지원	사회복지	보육가족및여성	가족기능강화 	0	41000000
지역 여성폭력피해자 구제활동 지원사업	사회복지	보육가족및여성	가족기능강화 	37500000	37500000
지정공모사업비 지원	사회복지	보육가족및여성	가족기능강화 	707000000	2380000000
집결지 성매매여성 자활지원	사회복지	보육가족및여성	가족기능강화 	289000000	1621947000
차등보육료(보조)	사회복지	보육가족및여성	가족기능강화 	0	1042127616000
차량운영비(보조)	사회복지	보육가족및여성	가족기능강화 	0	95701000
청소년 한부모 자립지원 사업	사회복지	보육가족및여성	가족기능강화 	1871852000	1871852000
취약가족 역량강화 가족 충격 완충망 운영	사회복지	보육가족및여성	가족기능강화 	60000000	387320000
취약가족 역량강화 방문서비스 지원	사회복지	보육가족및여성	가족기능강화 	62000000	248000000
폭력추방 캠페인 추진	사회복지	보육가족및여성	가족기능강화 	0	50000000
폭력피해여성 주거지원	사회복지	보육가족및여성	가족기능강화 	115572000	112992000
한부모가족 복지시설 입소자 상담지원	사회복지	보육가족및여성	가족기능강화 	123920000	1368000000
한부모가족 인식개선사업	사회복지	보육가족및여성	가족기능강화 	0	476000000
한부모가족복지시설 기능보강	사회복지	보육가족및여성	가족기능강화 	98023000	2740832000
한부모가족복지시설 운영지원	사회복지	보육가족및여성	가족기능강화 	4272149000	25699356000
한부모가족자녀 교통비·학용품비 지원	사회복지	보육가족및여성	가족기능강화 	6792363000	36412475000
한부모가족자녀 양육·교육비지원	사회복지	보육가족및여성	가족기능강화 	19762829000	120174790000
**. 2009 서울 국제빵·제과 페스티벌지원(신규)	보건	보건의료	지역보건 	0	100000000
**. 길거리 음식관리 대책	보건	보건의료	지역보건 	0	36000000
**. 모범음식점 지원	보건	보건의료	지역보건 	0	1080000000
**. 선진 외식산업 실태연구	보건	보건의료	지역보건 	0	80000000
**. 식품사고발생 등 위기대응 종합매뉴얼 제작	보건	보건의료	지역보건 	0	30000000
**. 식품안전과 식품위생에 관한 시민의식조사	보건	보건의료	지역보건 	0	80000000
**. 식품안전서포터즈 운영	보건	보건의료	지역보건 	956400000	1455700000
**. 식품안전의날 행사개최	보건	보건의료	지역보건 	0	50000000
**. 식품안전정책 서울포럼개최	보건	보건의료	지역보건 	0	50000000
**. 식품위생지도 점검업소 설문조사	보건	보건의료	지역보건 	0	8000000
**. 어린이 식품안전 및 영양교육홍보	보건	보건의료	지역보건 	0	581000000
**. 어린이 식품안전보호구역 등 표지판제작 설치	보건	보건의료	지역보건 	0	643500000
**. 음식관련 국내외 축제사업 등 지원	보건	보건의료	지역보건 	0	400000000
**. 음식문화개선 시민아이디어 공모	보건	보건의료	지역보건 	0	72700000
**. 음식점서비스개선 컨설팅사업지원	보건	보건의료	지역보건 	0	140000000
**. 재래시장(식품취급업소) 원산지표시판 제작지원	보건	보건의료	지역보건 	0	78000000
**. 재래시장(식품취급업소) 위생관리향상지원	보건	보건의료	지역보건 	0	772500000
*. 소비자식품위생감시원 활동보고회 개최	보건	보건의료	지역보건 	0	0
1. 소비자식품위생감시원 운영	보건	보건의료	지역보건 	64060000	64060000
10. 식중독 지수 문자전송(SMS) 서비스	보건	보건의료	지역보건 	0	18000000
11.식품접객업소 간이검사시약구매	보건	보건의료	지역보건 	33000000	33000000
12. 보존식보관 냉동고 사업지원	보건	보건의료	지역보건 	240000000	240000000
13.식중독예방 진단 서비스확대	보건	보건의료	지역보건 	70000000	70000000
14.식중독예방 식품관리 매뉴얼 개발	보건	보건의료	지역보건 	12000000	50000000
15. 위생부조리 및 부정,불량식품 근절을 위한 사이버 신고창구 운영	보건	보건의료	지역보건 	0	75600000
15. 음식점 화장실 수준향상	보건	보건의료	지역보건 	0	250000000
16. 소비자 식품위생감시원 활동지원	보건	보건의료	지역보건 	86000000	86000000
17. 음식점 식품영양정보 표시제 실시	보건	보건의료	지역보건 	100000000	100000000
18. 일반음식점 위생등급제 실시	보건	보건의료	지역보건 	200000000	200000000
19. 음식문화개선운동추진	보건	보건의료	지역보건 	1400000000	1400000000
19. 재래시장내위생관리 시범식품위생업소지원	보건	보건의료	지역보건 	0	0
2. 식품접객영업자 위생교육비 지원 등	보건	보건의료	지역보건 	1200000000	1200000000
20. 자치구 위생분야 시민만족도 조사	보건	보건의료	지역보건 	0	20000000
20.위생부조리및 부정불량식품근절을위한 사이버신고창구운영	보건	보건의료	지역보건 	0	42000000
20.중국인관광객이용음식점 지원	보건	보건의료	지역보건 	0	0
21. 식품위행지도점검업소 설문조사	보건	보건의료	지역보건 	0	7000000
21. 음식문화 개선(식품진흥기금) 공모사업	보건	보건의료	지역보건 	90000000	190000000
22. 자치구 위생분야 종합평가	보건	보건의료	지역보건 	620000000	620000000
23. 자치구 위생분야 시민만족도 조사	보건	보건의료	지역보건 	20000000	20000000
24. 관광식당 종사자 서비스 교육지원	보건	보건의료	지역보건 	8000000	8000000
25. 외국인 이용음식점의 메뉴판 글로벌화	보건	보건의료	지역보건 	150000000	150000000
25. 음식점서비스 개선 컨설팅사업 지원	보건	보건의료	지역보건 	0	210000000
26. 서울의 자랑스러운 한국음식점 지정.운영	보건	보건의료	지역보건 	20000000	150000000
27. 한식세계화 추진	보건	보건의료	지역보건 	1300000000	1300000000
28. 식중독지수별 행동지침 개발보급	보건	보건의료	지역보건 	0	0
28. 식품안전대책위원회 운영	보건	보건의료	지역보건 	2500000	2500000
29. 안심하고드세요 프로젝트홍보	보건	보건의료	지역보건 	183000000	183000000
29. 한국음식점주방배치와위생시설표준개발용역	보건	보건의료	지역보건 	0	0
3. 서울의자랑스러운한국음식점경영주교육실시	보건	보건의료	지역보건 	30000000	30000000
30. 식품안전실험교실 운영	보건	보건의료	지역보건 	62000000	62000000
30. 특별사법경찰관 업무메뉴얼 제작용역	보건	보건의료	지역보건 	0	0
31. 서울식품안전뉴스 발간	보건	보건의료	지역보건 	186000000	186000000
31. 한국전통음식문화에 기반한 음식관광상품개발	보건	보건의료	지역보건 	0	0
32. 식품안전위해요소 관리사업	보건	보건의료	지역보건 	74000000	74000000
33. 식품안전협의체 구성운영	보건	보건의료	지역보건 	30000000	30000000
34. 식품안전 통합인증제 인증운영	보건	보건의료	지역보건 	337000000	251000000
35. 민관합동 부정불량식품 감시	보건	보건의료	지역보건 	64800000	64800000
36. HACCP의무대상업소 기술지도사업	보건	보건의료	지역보건 	43200000	43200000
37. 식품안전 멘토링(Mentoring) 실시	보건	보건의료	지역보건 	132000000	132000000
38. 식품안전 전문교육실시	보건	보건의료	지역보건 	30600000	30600000
39. 학교주변 어린이기호식품 위생관리 지원	보건	보건의료	지역보건 	390000000	390000000
4. 학교건강지킴이 운영	보건	보건의료	지역보건 	41650000	41650000
40. 학부모 식품안전지킴이 운영 및 지원	보건	보건의료	지역보건 	1455000000	1455000000
